predicted_price_lr,difference_lr,percent_change_lr
493955.1118885756,261044.8881114244,34.58
273500.0477438255,126399.95225617453,31.61
730387.0744361489,244612.92556385114,25.09
344627.47794960556,-79627.47794960556,-30.05
644307.2196873005,160691.7803126995,19.96
858737.200755679,566262.799244321,39.74
272784.5576906202,-82784.55769062019,-43.57
211142.9003916958,21857.099608304212,9.38
348218.5340306463,-198218.53403064632,-132.15
672193.2802776678,-27693.2802776678,-4.3
730959.9936592656,164040.00634073443,18.33
380292.3741778473,-642.3741778472904,-0.17
279447.555603246,-74447.55560324597,-36.32
337216.2464936145,52283.75350638549,13.42
619182.1068977125,80817.89310228755,11.55
272134.1966201898,-43234.19662018982,-18.89
770438.7353191555,-95438.7353191555,-14.14
468579.32917332766,299695.67082667234,39.01
306757.9738033165,-7757.973803316476,-2.59
379259.1870187076,-90259.18701870763,-31.23
352581.4278067958,-52681.42780679581,-17.57
256691.40409582364,58208.595904176356,18.48
390839.35825978196,44160.64174021804,10.15
828842.2402547137,-28942.240254713688,-3.62
524602.3670270618,-14602.367027061759,-2.86
337753.16225822014,-67753.16225822014,-25.09
363872.40707859606,6127.592921403935,1.66
617544.8324279354,32455.167572064558,4.99
523824.98384908657,106175.01615091343,16.85
405028.81595293735,-35128.81595293735,-9.5
601626.7260767205,-286626.7260767205,-90.99
319733.350920629,20166.64907937101,5.93
335060.6040193152,4939.395980684785,1.45
409764.8765408478,-184264.87654084782,-81.71
291002.68660723907,33897.31339276093,10.43
648017.8328870425,126882.16711295745,16.37
596580.9956667174,-351680.9956667174,-143.6
306909.9381108631,-57009.93811086309,-22.81
746599.6110281607,153300.38897183933,17.04
849102.3147030245,-99602.31470302446,-13.29
517739.6928723606,-197839.69287236058,-61.84
360447.16633727006,-447.16633727005683,-0.12
774853.2790345044,85046.72096549557,9.89
524674.3766039021,-249675.37660390208,-90.79
340009.66755503067,-75009.66755503067,-28.31
1249448.1563991092,339551.84360089083,21.37
296948.6050089181,-86948.6050089181,-41.4
899641.539194071,495358.46080592903,35.51
740832.8679345995,-405832.8679345995,-121.14
313319.21035920153,-18319.210359201534,-6.21
530436.067386938,-271436.067386938,-104.8
395016.1984261691,-135016.1984261691,-51.93
702847.4139626159,46152.58603738411,6.16
826256.6687264692,-127256.66872646916,-18.21
395684.4103644986,-180684.41036449862,-84.04
526917.3675074473,98081.63249255274,15.69
346165.9626887494,-53265.96268874942,-18.19
371769.021696524,78130.978303476,17.37
986251.4779658243,203748.5220341757,17.12
466924.1174755923,-139424.1174755923,-42.57
638406.2491861989,236593.75081380107,27.04
484769.7852803634,-244869.7852803634,-102.07
254184.1422243032,124815.85777569679,32.93
271172.40540207294,70827.59459792706,20.71
649433.5238098295,-139533.5238098295,-27.36
549885.2032730833,-264885.2032730833,-92.94
395684.45835967804,-150684.45835967804,-61.5
786473.5981695636,-405473.5981695636,-106.42
377651.8892515318,37348.1107484682,9.0
350527.3906810854,-120627.39068108541,-52.47
441054.9743086549,57945.0256913451,11.61
383625.630619684,-130625.630619684,-51.63
339236.9699172231,310763.0300827769,47.81
310462.45614470704,-75462.45614470704,-32.11
479958.7969991921,265041.2030008079,35.58
504011.6224493908,-149011.62244939082,-41.98
498108.0559257653,-58208.05592576531,-13.23
712300.8997473505,57699.100252649514,7.49
379571.29176709824,-70571.29176709824,-22.84
427043.1094512034,-137143.10945120337,-47.31
440359.6799542045,-90459.67995420448,-25.85
582400.47228249,-192500.47228249,-49.37
705939.4029998977,-340939.4029998977,-93.41
897584.3471883824,152415.6528116176,14.52
308962.79742383654,-78962.79742383654,-34.33
285068.1646498053,44631.83535019471,13.54
707472.4240337762,392527.57596622384,35.68
483688.36370787513,-194688.36370787513,-67.37
586439.9324948436,-256449.9324948436,-77.71
308961.643884524,-91961.643884524,-42.38
995980.5474914592,-97980.54749145918,-10.91
478563.53259396576,-166598.53259396576,-53.4
323638.00465579354,-93638.00465579354,-40.71
251233.7052441577,18766.294755842304,6.95
422096.7621773619,142903.23782263813,25.29
350530.9930434732,-50530.99304347322,-16.84
395992.1685966945,-187092.16859669448,-89.56
622498.0389167375,-232598.03891673754,-59.66
495804.02179991105,-235804.02179991105,-90.69
855127.2559246127,319872.74407538725,27.22
492155.58259476186,-217155.58259476186,-78.97
326787.1617197308,32212.838280269178,8.97
1316921.0134622091,178078.98653779086,11.91
309663.72243972984,30236.27756027016,8.9
623466.9023158506,255533.0976841494,29.07
585509.1970019543,189490.8029980457,24.45
1159530.4744981264,-34530.47449812642,-3.07
426147.15367576503,-26247.153675765032,-6.56
868477.0852435639,181522.91475643613,17.29
829280.2945821097,100719.70541789033,10.83
1011694.265327325,-36694.265327324974,-3.76
599964.3932784146,240035.60672158538,28.58
579545.6366507176,-270545.6366507176,-87.56
1092913.0567600215,57086.943239978515,4.96
401479.6834725535,-86479.6834725535,-27.45
263476.3247702664,-18576.324770266423,-7.59
647248.8306588687,51751.169341131346,7.4
463718.4778481887,-133830.47784818872,-40.57
462590.91231790255,237409.08768209745,33.92
319416.9132886564,55583.08671134361,14.82
329878.5497965126,-180978.54979651258,-121.54
1400223.7116933838,349776.28830661625,19.99
413606.8453921231,-22706.845392123098,-5.81
985693.8140924994,-110693.81409249944,-12.65
356685.4406730321,-242685.44067303208,-212.88
658537.3825882601,336462.6174117399,33.82
327693.2558783053,-37693.255878305295,-13.0
374134.03621482407,-59134.03621482407,-18.77
540257.3129659987,88742.68703400134,14.11
375618.5748363768,-45728.57483637682,-13.86
578361.7957091441,120638.20429085591,17.26
1161301.169918548,-61301.16991854808,-5.57
870291.2093531296,729708.7906468704,45.61
370852.9010807562,-75852.90108075622,-25.71
730621.4439422295,206378.5560577705,22.03
549454.0297309163,75545.97026908374,12.09
640834.2307780569,134165.7692219431,17.31
579768.2776633978,235231.72233660216,28.86
407107.5364067273,231892.46359327273,36.29
440127.00361201656,-70227.00361201656,-18.99
654108.3568681648,105891.64313183515,13.93
1178515.4995646405,-479515.49956464046,-68.6
505491.7935829086,194507.20641709142,27.79
819888.7394442305,-454888.73944423045,-124.63
427742.8270778449,-107742.82707784488,-33.67
851654.9880463986,-1854.9880463986192,-0.22
502582.1173972625,286417.8826027375,36.3
701856.6151439624,47143.38485603756,6.29
586052.3053881538,88947.69461184624,13.18
458233.81726490683,380266.18273509317,45.35
679833.7772943468,-4833.77729434683,-0.72
457054.1432685347,-97054.14326853468,-26.96
1139524.5588494565,-59524.55884945649,-5.51
492352.25730431336,402647.74269568664,44.99
663246.1604601897,161753.83953981032,19.61
435142.9902771439,193857.0097228561,30.82
1071657.2266815752,923342.7733184248,46.28
439559.6363904129,89440.36360958708,16.91
660505.272598549,38494.727401450975,5.51
590537.6536440405,409462.34635595954,40.95
501391.3331135891,28608.66688641091,5.4
459171.83667659457,190728.16332340543,29.35
466241.98116443795,93758.01883556205,16.74
975664.5214570139,219335.4785429861,18.35
1032220.9232253372,-182220.92322533717,-21.44
995439.576717268,-295439.576717268,-42.21
485487.55894552055,149511.44105447945,23.55
744261.1646407873,605738.8353592127,44.87
628519.141009941,321470.858990059,33.84
836228.2224353577,193671.77756464225,18.8
1200636.5639946698,-211636.56399466982,-21.4
900248.5581852107,559751.4418147893,38.34
689123.6881644863,109876.31183551368,13.75
578998.4827975936,196001.51720240642,25.29
633639.3003682748,115360.6996317252,15.4
591892.1187835766,58107.88121642335,8.94
510627.6697694056,589372.3302305944,53.58
651574.7195855535,-101574.71958555351,-18.47
457943.74982279283,272056.25017720717,37.27
522628.08248836244,75371.91751163756,12.6
331743.05716395774,47756.94283604226,12.58
341545.0922694567,-116545.09226945671,-51.8
441094.04802618804,-156194.04802618804,-54.82
375673.31425360055,-125673.31425360055,-50.27
469061.03807487874,2838.961925121257,0.6
361271.33288171445,-36271.33288171445,-11.16
455138.15999575215,-16238.159995752154,-3.7
525634.1110334413,-146634.11103344127,-38.69
675143.6780097757,-265143.6780097757,-64.67
474711.5788468851,-309711.5788468851,-187.7
552931.514157668,-123031.51415766799,-28.62
332312.7282014836,-132313.7282014836,-66.16
317688.777839524,-67688.77783952397,-27.08
395227.58471198357,-55227.58471198357,-16.24
529016.4592255435,-10016.459225543542,-1.93
558527.028699307,-198827.028699307,-55.28
581708.0732304615,-181808.07323046145,-45.46
408771.45551941614,-58871.45551941614,-16.83
384910.13657724275,-5010.1365772427525,-1.32
333522.5998939683,5977.4001060316805,1.76
277150.9865599873,-17250.9865599873,-6.64
670575.0187751984,-255575.01877519838,-61.58
348935.5599295937,-73935.5599295937,-26.89
321375.2161484265,53624.78385157348,14.3
404208.31260446296,-99208.31260446296,-32.53
375469.67518637585,-65469.675186375855,-21.12
459830.7456905388,-170830.74569053878,-59.11
538909.6595392076,-203909.65953920758,-60.87
310754.9080400255,-40854.908040025504,-15.14
476955.2665722503,-97055.26657225029,-25.55
440036.4798572243,-160036.47985722427,-57.16
456970.14882545616,-96970.14882545616,-26.94
346202.5293074085,3797.470692591509,1.08
597273.3201474648,-287373.32014746475,-92.73
544938.4492777504,-135938.44927775045,-33.24
368544.26013278984,-128644.26013278984,-53.62
393309.35007911664,-38309.350079116644,-10.79
351500.10222466686,-102500.10222466686,-41.16
427295.01628700295,-39795.016287002945,-10.27
304089.44592183526,10910.554078164743,3.46
514323.6013636624,-179323.6013636624,-53.53
217566.616005162,-17569.61600516201,-8.78
484136.176868838,-159236.17686883803,-49.01
50619.61908925534,209280.38091074466,80.52
290866.3635927134,54133.63640728663,15.69
769942.8408382058,-270442.84083820577,-54.14
435952.692707252,-176952.692707252,-68.32
405943.3796278939,-120943.37962789391,-42.44
446449.8514683626,-31449.851468362613,-7.58
482919.4193821105,-157919.41938211047,-48.59
369256.2468116756,-123756.2468116756,-50.41
505757.53596633184,-226757.53596633184,-81.28
277403.1664315697,62596.83356843027,18.41
462053.8149649345,-97153.81496493449,-26.62
297057.2123682082,101942.78763179178,25.55
374133.1232030771,-84133.12320307712,-29.01
377339.1713441012,22659.828655898804,5.66
359249.45730952895,80750.54269047105,18.35
327438.8446987702,-62538.844698770205,-23.61
375599.57042916515,23400.42957083485,5.86
333262.15654787957,-58262.15654787957,-21.19
381563.68720855727,-47563.68720855727,-14.24
346937.4263524597,-126987.4263524597,-57.73
336160.49903861596,-26160.499038615962,-8.44
467518.681469511,-107618.68146951101,-29.9
500363.90609520697,-25363.90609520697,-5.34
477416.2868899845,17583.713110015495,3.55
316604.28148620646,-32104.281486206455,-11.28
422017.9907586335,-74017.99075863347,-21.27
401580.9396200266,-71580.93962002662,-21.69
243218.96697523934,4781.033024760662,1.93
188574.1912345381,71425.8087654619,27.47
304856.9619258421,-24956.9619258421,-8.92
417233.97427625605,7766.025723743951,1.83
264062.9291688709,-46062.929168870905,-21.13
550988.4767717884,-75988.47677178844,-16.0
331542.8811764277,18352.118823572295,5.25
419321.9984507377,-289421.9984507377,-222.8
455700.6672123533,-95800.66721235332,-26.62
587202.4776501076,-97203.47765010758,-19.84
302386.82894332055,-62486.82894332055,-26.05
326866.24953909055,92133.75046090945,21.99
396962.7714475284,12937.228552471614,3.16
328976.94481447595,-104476.94481447595,-46.54
411519.3619054991,-131619.36190549913,-47.02
370538.1574988647,9461.84250113531,2.49
389185.15618642117,-39285.15618642117,-11.23
406974.25970840757,-147074.25970840757,-56.59
410566.404615965,64433.59538403503,13.56
563245.2768218459,-63345.27682184591,-12.67
396506.682174118,-196516.682174118,-98.26
484509.32590459776,-109509.32590459776,-29.2
359245.142953567,-10245.142953566974,-2.94
310225.07888381067,-41225.07888381067,-15.33
238602.19018719555,36297.80981280445,13.2
348732.5958083065,-111232.59580830648,-46.83
215514.40545461397,104385.59454538603,32.63
620244.7819637074,-345244.7819637074,-125.54
158395.17132223467,80604.82867776533,33.73
255083.7873239878,-5083.78732398781,-2.03
520435.2105589167,-121435.21055891667,-30.43
303810.8153002567,-28810.815300256712,-10.48
251793.61941629765,48106.380583702354,16.04
530085.8189766614,-205085.81897666142,-63.1
400998.91990086506,-1998.9199008650612,-0.5
393120.39656806854,66879.60343193146,14.54
491132.50761506497,-141132.50761506497,-40.32
415050.0713653832,-20050.07136538322,-5.08
448528.6758527502,-218528.6758527502,-95.01
254257.1610028043,44742.83899719571,14.96
356686.3056895996,-77686.3056895996,-27.84
396127.470256055,-16227.470256055007,-4.27
455179.5519882606,-145179.5519882606,-46.83
553277.3323445974,-158277.33234459744,-40.07
530576.1164622132,-61676.11646221322,-13.15
299722.90688216896,-4222.906882168958,-1.43
274254.3464372263,5735.653562773718,2.05
483436.06953633553,-83436.06953633553,-20.86
304090.81615662505,-19090.81615662505,-6.7
547896.5519987356,-272896.55199873564,-99.24
420468.7695392661,199431.23046073387,32.17
365922.79094364797,-26922.790943647968,-7.94
517559.9818557559,-237659.9818557559,-84.91
685937.540396611,-185938.54039661097,-37.19
266748.15534065827,48251.84465934173,15.32
343288.760411463,-43288.76041146298,-14.43
254022.59204346244,-39022.59204346244,-18.15
356599.45599543187,-56600.45599543187,-18.87
476252.4674273499,-103752.46742734988,-27.85
398757.59792887163,-73757.59792887163,-22.69
244232.38316271477,-4332.383162714774,-1.81
331542.5926536822,-44042.59265368222,-15.32
411333.1235444902,-146333.1235444902,-55.22
265154.5212684872,54845.47873151279,17.14
277537.68846955174,-77637.68846955174,-38.84
436727.81902434793,-167727.81902434793,-62.35
480099.52117685764,-188099.52117685764,-64.42
587120.7562059008,-224620.7562059008,-61.96
376209.90793309663,-116210.90793309663,-44.7
459030.67401675764,-180030.67401675764,-64.53
346932.3528186034,-96932.3528186034,-38.77
324872.37972784205,-89872.37972784205,-38.24
547498.3704676966,-232498.37046769657,-73.81
570583.6798626899,-171583.67986268993,-43.0
379008.5867895612,-94008.5867895612,-32.99
325504.3141244913,-175504.3141244913,-117.0
225831.61946694995,4168.380533050047,1.81
505614.82803716534,13385.171962834662,2.58
318714.35400931933,-69714.35400931933,-28.0
421500.6628962911,-46500.66289629112,-12.4
569469.2348911769,-70469.23489117692,-14.12
368544.13986900705,-153544.13986900705,-71.42
348217.4017513322,11782.598248667782,3.27
665467.6663890111,119532.33361098892,15.23
455719.81892356486,-138719.81892356486,-43.76
476370.0513029264,-116470.05130292638,-32.36
310761.509806596,-11761.509806595976,-3.93
367651.52727036015,-179751.52727036015,-95.66
383881.1954488659,-83881.19544886588,-27.96
134061.56458975072,75938.43541024928,36.16
459073.9534747212,-134073.95347472117,-41.25
385007.7550059927,64992.244994007284,14.44
374806.082312546,-107806.08231254597,-40.38
372282.0501986544,-79782.05019865441,-27.28
336071.5827933883,48928.41720661172,12.71
527613.3279479153,-87713.3279479153,-19.94
531095.5553047259,-46095.55530472589,-9.5
370221.04418303235,-35221.044183032354,-10.51
677136.6496735571,-351136.64967355714,-107.71
400701.74792047706,-25801.747920477064,-6.88
487030.75427360996,-134130.75427360996,-38.01
354115.4022658558,-29115.40226585581,-8.96
223264.48212217423,46735.51787782577,17.31
467837.8945611131,-92937.89456111309,-24.79
465472.1110166048,-176472.11101660482,-61.06
804143.5044088939,-279143.5044088939,-53.17
420910.11972770724,-25910.119727707235,-6.56
382083.52411811124,-130084.52411811124,-51.62
366943.3761092287,-21943.376109228702,-6.36
233829.26929868595,11070.730701314053,4.52
494950.7149467992,-244950.7149467992,-97.98
353643.9405318808,21356.059468119172,5.69
302801.98806662974,-82801.98806662974,-37.64
541988.0114993311,-166989.0114993311,-44.53
353809.2716712754,6190.728328724625,1.72
679442.7941083049,-364442.7941083049,-115.7
676004.5444163948,-261004.54441639478,-62.89
384887.54302721354,-34987.54302721354,-10.0
435831.77940959274,-150831.77940959274,-52.92
541810.6494537413,-126910.64945374127,-30.59
267836.86615503463,27163.13384496537,9.21
326355.4281818231,38644.57181817689,10.59
336676.72401969717,-96776.72401969717,-40.34
180362.77770439978,144537.22229560022,44.49
371982.5906720266,-22482.59067202662,-6.43
471624.7430185436,-193624.74301854358,-69.65
227491.40973174316,2508.5902682568412,1.09
403639.4894875779,-53739.48948757793,-15.36
244819.73018334876,-2319.730183348758,-0.96
371706.12711223704,2293.872887762962,0.61
134574.66536048404,135325.33463951596,50.14
316660.6054063544,23239.394593645586,6.84
309152.4956876694,5747.504312330624,1.83
865072.6303823797,-436072.63038237975,-101.65
413828.6753376464,36171.32466235361,8.04
428714.2093963756,46285.790603624424,9.74
287920.5929747119,-32920.59297471191,-12.91
433402.86321498756,-158502.86321498756,-57.66
632928.3920108879,-342928.39201088785,-118.25
473385.8121018687,-108385.81210186868,-29.69
440220.1918189281,9679.808181071887,2.15
357456.004565045,-18456.004565045005,-5.44
484578.2685747815,-125578.26857478148,-34.98
407746.3595220826,-47846.35952208261,-13.29
354890.1404716966,-29890.14047169662,-9.2
348987.75240262854,-170987.75240262854,-96.06
221727.43495001574,-71727.43495001574,-47.82
357416.92306631873,62583.07693368127,14.9
415901.54524010955,-166901.54524010955,-67.03
411080.0026077789,-86180.00260777888,-26.53
493051.7117192729,-113151.71171927289,-29.78
325232.1071304458,-232.10713044577278,-0.07
360359.8148796398,164640.18512036023,31.36
336928.9726578139,23071.027342186077,6.41
313194.7585835827,-18194.758583582705,-6.17
343080.53968402394,73019.46031597606,17.55
528079.3147511629,-228079.3147511629,-76.03
297153.2241378769,-53153.22413787688,-21.78
162983.58429811266,182016.41570188734,52.76
410243.7642414679,-20343.76424146793,-5.22
291516.1238958973,-46516.1238958973,-18.99
365246.0708960786,84753.9291039214,18.83
178957.90729331388,86042.09270668612,32.47
476473.5193519385,-81473.5193519385,-20.63
676003.1988963641,-201003.19889636408,-42.32
548029.7184406917,-318030.7184406917,-138.27
383006.6782093274,-88507.6782093274,-30.05
338617.0508744025,76477.94912559749,18.42
191021.17359645735,27978.826403542655,12.78
478609.16743392847,-128709.16743392847,-36.78
242870.99151488324,82129.00848511676,25.27
268162.50347195775,-13162.503471957752,-5.16
396198.6641228765,3801.3358771235216,0.95
308185.15859692986,46814.84140307014,13.19
291910.43892556126,-41910.43892556126,-16.76
529927.1733368703,-204927.17333687027,-63.05
472254.6862180813,46745.313781918725,9.01
287862.2123004005,-62962.21230040048,-28.0
408256.53085594415,-88256.53085594415,-27.58
393566.42934929417,-68566.42934929417,-21.1
210057.40074234386,248942.59925765614,54.24
276004.50437349617,-96104.50437349617,-53.42
253917.99413077417,-68917.99413077417,-37.25
273179.9496593664,-28179.949659366393,-11.5
136111.7599761535,103888.2400238465,43.29
452902.857250958,-87902.85725095798,-24.08
316663.4415352915,-98663.4415352915,-45.26
572711.2567109542,-102811.25671095424,-21.88
254568.35520120454,-44568.35520120454,-21.22
297755.4491841069,-132755.4491841069,-80.46
380496.3717953323,-80497.37179533229,-26.83
633729.3487428788,-283729.34874287876,-81.07
357194.94362375955,80305.05637624045,18.36
395942.83504437306,162007.16495562694,29.04
169468.80921806465,100431.19078193535,37.21
197384.36720963358,-22484.36720963358,-12.86
248273.52596469293,-23273.525964692933,-10.34
431603.3412563137,-106603.34125631372,-32.8
738786.088889037,-592986.088889037,-406.71
294806.51847448363,-64906.51847448363,-28.23
532143.9165751904,116856.08342480962,18.01
531918.9126884963,-121918.91268849629,-29.74
249958.55246133753,129941.44753866247,34.2
330702.1968014946,-60802.196801494574,-22.53
168946.15478311363,200953.84521688637,54.33
449169.5210688978,-60169.5210688978,-15.47
189477.57725831424,25522.42274168576,11.87
425705.6896515086,-36705.68965150858,-9.44
489485.50612466666,-151485.50612466666,-44.82
295844.88950122544,39155.110498774564,11.69
628291.61066672,-160391.61066671996,-34.28
320948.5324532434,54051.46754675661,14.41
326411.34552211803,-61411.345522118034,-23.17
494724.83503744495,-94924.83503744495,-23.74
395426.353259444,-75526.353259444,-23.61
390293.66406582133,159706.33593417867,29.04
331313.05542458245,18686.944575417554,5.34
387991.119997205,-124091.11999720498,-47.02
416726.9702745385,-129726.9702745385,-45.2
478817.1054921143,-173817.10549211432,-56.99
262650.30189875304,82349.69810124696,23.87
231736.8401628856,33163.15983711439,12.52
521581.8823411658,-211581.8823411658,-68.25
605738.9287133308,-280738.92871333077,-86.38
356943.98506502085,-101943.98506502085,-39.98
541540.4251876797,-142550.4251876797,-35.73
421267.86665957165,-36267.86665957165,-9.42
336019.7375712746,-36020.73757127463,-12.01
354826.1475149698,-196826.1475149698,-124.57
402869.0013662379,7130.998633762123,1.74
415615.41265045037,-155615.41265045037,-59.85
404917.92283921107,-155017.92283921107,-62.03
423065.8099057891,-23066.809905789094,-5.77
359671.2421577859,-29671.24215778592,-8.99
280277.8712213121,109722.12877868791,28.13
409287.7550101902,-29787.755010190187,-7.85
625566.5389434414,-300566.53894344135,-92.48
325334.0839732613,43665.916026738705,11.83
396401.9195200631,-76401.9195200631,-23.88
261754.91326157493,38245.086738425074,12.75
304089.4944686836,-64189.49446868361,-26.76
318713.7775154973,-53713.77751549729,-20.27
437023.8521844207,22864.147815579316,4.97
598135.1955562893,-23135.195556289284,-4.02
284810.00761098764,-80810.00761098764,-39.61
277275.3545234443,5074.645476555685,1.8
289326.27570424206,70573.72429575794,19.61
236199.044142558,78800.955857442,25.02
136115.50517343334,53784.49482656666,28.32
183324.9036663568,56675.09633364319,23.61
436890.42295087804,-36890.42295087804,-9.22
402671.3088407556,112328.6911592444,21.81
470794.0640141831,-150894.06401418312,-47.17
395835.51762093627,64064.48237906373,13.93
285303.59862571466,114596.40137428534,28.66
358739.5495156774,-1039.5495156773832,-0.29
246103.65964708547,-41103.65964708547,-20.05
197693.06911192206,-124793.06911192206,-171.18
681475.4343991082,-355975.43439910817,-109.36
259184.4146809557,140815.5853190443,35.2
334878.9246486847,-94978.92464868468,-39.59
274068.7293369293,84931.27066307073,23.66
253350.75459972885,81649.24540027115,24.37
327943.42113741185,-115443.42113741185,-54.33
375410.835523681,13089.164476318983,3.37
261696.8813750411,88293.11862495891,25.23
362844.9316236994,-122854.93162369938,-51.19
305370.013516336,-77455.01351633598,-33.98
341290.0680756292,88609.93192437082,20.61
259189.68143370352,38310.31856629648,12.88
297618.61623556097,127381.38376443903,29.97
316800.9232733331,-1800.9232733331155,-0.57
365154.1253437323,-112154.1253437323,-44.33
220838.10959035694,-151838.10959035694,-220.06
404207.78410582035,-144207.78410582035,-55.46
171059.12361847307,28840.876381526934,14.43
182348.41577696544,-7348.415776965441,-4.2
310450.3637137094,79449.6362862906,20.38
189335.7548964026,89664.24510359741,32.14
275472.5518077633,-96472.55180776329,-53.9
357574.6976613726,-48574.6976613726,-15.72
359766.66406889143,50233.335931108566,12.25
316655.0855724958,-81655.08557249582,-34.75
936653.6892589247,-376653.6892589247,-67.26
378268.2224970183,-79268.22249701829,-26.51
343797.2300866607,141202.7699133393,29.11
379267.5909766832,-50267.59097668319,-15.28
386417.8576628107,-13917.857662810711,-3.74
326410.3602417677,-11411.360241767718,-3.62
145347.52814257727,79652.47185742273,35.4
552697.5749946821,-27697.5749946821,-5.28
286384.395709201,-16484.395709200995,-6.11
142458.82085269666,132541.17914730334,48.2
682534.9982796775,-192634.99827967747,-39.32
207817.43821523967,92082.56178476033,30.7
303480.2750292395,126419.72497076052,29.41
266823.4974110697,213076.5025889303,44.4
157013.95608328911,67986.04391671089,30.22
277917.6093305985,46982.3906694015,14.46
418266.8971860742,-111266.89718607417,-36.24
418227.8976128183,-119227.89761281828,-39.88
383054.04840551433,-63054.04840551433,-19.7
152274.17146583577,-32474.171465835767,-27.11
217108.49528955226,-52108.49528955226,-31.58
603385.4801665058,-393385.4801665058,-187.33
523576.7855382783,-223579.7855382783,-74.53
438211.0929044245,-93211.09290442453,-27.02
197489.21323888632,510.7867611136753,0.26
292316.244882799,132683.755117201,31.22
307370.7501975356,-22370.750197535614,-7.85
649770.3094531063,-184770.30945310625,-39.74
164080.19090184174,35919.809098158265,17.96
373107.42643849715,-33607.42643849715,-9.9
374641.4488927366,-24642.448892736575,-7.04
197716.17952800146,-27716.179528001463,-16.3
379465.9889358983,-161965.9889358983,-74.47
333851.8343688946,-18851.834368894575,-5.98
139706.4608507657,85293.5391492343,37.91
292232.861603101,142767.13839689898,32.82
482667.06730816164,-82677.06730816164,-20.67
594402.7072295698,-179402.7072295698,-43.23
286569.7242867525,61430.27571324748,17.65
294300.42759484635,-19300.427594846347,-7.02
435446.53315716167,-110446.53315716167,-33.98
142529.09572113794,196470.90427886206,57.96
489263.9712692725,-224263.9712692725,-84.63
203524.59599902364,231475.40400097636,53.21
277587.52903717593,47312.47096282407,14.56
334108.7689915316,-45108.76899153157,-15.61
433533.6403022951,-163633.6403022951,-60.63
325333.2425681155,33666.75743188453,9.38
412804.0842275338,6695.915772466222,1.6
325334.56458705827,33665.43541294173,9.38
136112.1207675028,53887.87923249719,28.36
280998.40076984256,8901.599230157444,3.07
278113.1310525059,151886.86894749408,35.32
278431.3588637577,21468.64113624231,7.16
1012596.3257101937,-397596.3257101937,-64.65
239175.16602690867,-7675.1660269086715,-3.32
397902.2675010336,-98002.26750103361,-32.68
176108.23799686297,113891.76200313703,39.27
404632.8603830745,-54632.8603830745,-15.61
135345.20553074195,194554.79446925805,58.97
415741.23116602167,-97741.23116602167,-30.74
373245.88625113224,-178245.88625113224,-91.41
233530.38561632694,5469.614383673063,2.29
168342.7308720539,-29342.730872053886,-21.11
323492.7783892348,106506.2216107652,24.77
271517.97802645736,-79517.97802645736,-41.42
295931.18396157003,-96031.18396157003,-48.04
308651.2187123324,-28751.218712332426,-10.27
523504.6642643998,-288504.6642643998,-122.77
267141.0770115645,-128141.07701156451,-92.19
208001.6425821206,11998.357417879393,5.45
401007.0864550334,38992.91354496661,8.86
352251.9526939697,82648.04730603029,19.0
421344.3730962558,-156644.37309625582,-59.18
151562.39868966886,33437.60131033114,18.07
402027.7198364611,50472.280163538875,11.15
151562.39868966886,16437.60131033114,9.78
236865.61206719582,53034.38793280418,18.29
413865.41218186193,11334.587818138069,2.67
385110.4328285556,-10110.432828555582,-2.7
436596.5593287593,-124596.55932875932,-39.93
246356.3964548062,8643.603545193793,3.39
239806.0420302113,-49807.042030211305,-26.21
389582.6898911104,-289582.6898911104,-289.58
214607.98115153448,-79107.98115153448,-58.38
282149.78729615477,147850.21270384523,34.38
254746.9877039597,-97246.98770395969,-61.74
220838.68608417897,-91838.68608417897,-71.19
346284.91668878193,-16384.91668878193,-4.97
428325.92064094055,-43325.920640940545,-11.25
238463.800290609,186536.199709391,43.89
263295.0086527413,-52795.00865274132,-25.08
393635.75642224844,-33735.756422248436,-9.37
341987.49724850827,-22087.49724850827,-6.9
279370.92637368734,155629.07362631266,35.78
196884.5387015154,253115.4612984846,56.25
385383.8915999287,-5883.891599928727,-1.55
542879.9735888906,107120.02641110937,16.48
518954.19656056,-119054.19656056003,-29.77
346504.0016650723,113495.99833492772,24.67
616225.1961004722,-201225.19610047224,-48.49
223267.53001018032,-33367.530010180315,-17.57
384391.4194306226,75385.5805693774,16.4
644241.8193393273,-355241.8193393273,-122.92
550434.649219739,-110434.64921973902,-25.1
428508.65700885677,-3508.657008856768,-0.83
260917.72832780634,-62917.72832780634,-31.78
402613.38448813814,-53613.38448813814,-15.36
181683.87603318156,32316.123966818443,15.1
362274.78424678254,17690.21575321746,4.66
335066.36438073986,-5166.364380739862,-1.57
381769.78253418696,3230.217465813039,0.84
281435.93349240045,58464.06650759955,17.2
251489.25029498828,-126489.25029498828,-101.19
418516.8194558581,-218516.8194558581,-109.26
161124.55344681046,128875.44655318954,44.44
320710.7674833557,64289.23251664429,16.7
329480.59207542264,20019.40792457736,5.73
439504.6108018665,-44504.61080186651,-11.27
252699.1215461383,76300.87845386169,23.19
484101.8788495802,-227601.8788495802,-88.73
286426.22147749155,128573.77852250845,30.98
248269.13539672294,-23269.135396722937,-10.34
297158.3126485122,37841.68735148781,11.3
414156.28321527014,-94156.28321527014,-29.42
364004.8028749621,205995.1971250379,36.14
333007.28792463406,96892.71207536594,22.54
