predicted_price_lr,difference_lr,percent_change_lr
325183.3910174074,144716.6089825926,30.8
428931.5223222822,46068.477677717805,9.7
318899.59074203623,66000.40925796377,17.15
627124.855091739,-97224.85509173898,-18.35
564416.3153700754,-104416.3153700754,-22.7
609036.0774364867,-184036.07743648672,-43.3
669827.5840918717,-70827.58409187174,-11.82
434950.29882965935,3049.701170340646,0.7
113685.07060193061,176314.9293980694,60.8
456201.47371393326,3798.5262860667426,0.83
383553.81693412503,-5553.816934125032,-1.47
509333.95735482895,-24333.957354828948,-5.02
517948.84818415367,-67948.84818415367,-15.1
475186.52547496697,-25186.52547496697,-5.6
453601.77532645036,131308.22467354964,22.45
861903.7172146712,-286903.7172146712,-49.9
448217.7505526426,18782.249447357375,4.02
684431.3333488184,-84431.33334881836,-14.07
333142.50190466037,146854.49809533963,30.59
924156.9167757619,-9156.91677576187,-1.0
298295.15376856504,101703.84623143496,25.43
436692.5802019492,62307.419798050774,12.49
743402.6577373699,-314402.6577373699,-73.29
636131.5078045393,-61131.50780453929,-10.63
519004.63973982446,-4004.639739824459,-0.78
558931.075030806,-8932.075030806009,-1.62
271664.8619670174,78335.13803298259,22.38
587192.4248765497,-48192.42487654975,-8.94
585826.5275197008,9173.472480299184,1.54
277594.9118412873,91405.08815871272,24.77
377523.7644622633,-18523.764462263323,-5.16
253473.7767702234,106426.2232297766,29.57
627973.7015666717,-112973.70156667172,-21.94
195193.81608100818,179806.18391899182,47.95
559449.3845338738,69550.61546612624,11.06
1010670.3785042814,-210670.3785042814,-26.33
204898.03890850977,170101.96109149023,45.36
636356.571514942,-137356.57151494198,-27.53
349416.18250607443,573.8174939255696,0.16
579599.8555481117,-46934.85554811172,-8.81
832101.1900226721,-122101.19002267206,-17.2
696627.9525248986,-97627.95252489857,-16.3
298515.05036154645,6484.949638453545,2.13
221276.72414034628,173623.27585965372,43.97
272302.5042211879,122697.4957788121,31.06
868976.3499238188,-268979.34992381884,-44.83
314284.3227260993,95715.67727390071,23.35
416019.9771921225,-41019.97719212249,-10.94
414457.29470528476,3442.7052947152406,0.82
433718.02144854376,-3818.021448543761,-0.89
474531.5484443265,-24531.5484443265,-5.45
571260.1035470038,87739.89645299618,13.31
516719.3628054084,-251719.36280540843,-94.99
249757.58914820245,39142.410851797555,13.55
534820.0610931967,-54920.06109319674,-11.44
512109.1888704023,-72109.18887040229,-16.39
737417.3862927931,-223417.3862927931,-43.47
491438.71529353014,-16438.715293530142,-3.46
342679.99467360554,82320.00532639446,19.37
391260.55505302176,-26260.55505302176,-7.19
469784.9903789237,-69785.99037892371,-17.45
750899.1470460335,-50899.147046033526,-7.27
329670.77965203486,-114770.77965203486,-53.41
329377.34004958207,40622.65995041793,10.98
399527.96721519064,-56627.96721519064,-16.51
288696.8872726748,51303.11272732518,15.09
259376.44302208629,30623.556977913715,10.56
325816.64976732666,74083.35023267334,18.53
293180.697056856,11819.302943143994,3.88
406753.81714869617,43246.182851303834,9.61
457683.93492297665,-158183.93492297665,-52.82
450426.246900165,-115426.24690016499,-34.46
323653.1155826524,25346.88441734761,7.26
238750.81083776546,96139.18916223454,28.71
276869.8209536988,148030.17904630117,34.84
65057.075855518226,213942.92414448177,76.68
247462.9967263518,102437.00327364821,29.28
301890.4696519468,23009.530348053202,7.08
271139.49473087094,83860.50526912906,23.62
924973.41623957,-175473.41623957,-23.41
425246.49268796924,-185346.49268796924,-77.26
343628.9438912133,55371.056108786725,13.88
358749.06579843815,36250.934201561846,9.18
636329.8691003285,-246429.86910032853,-63.2
516863.0249841667,-66863.02498416672,-14.86
438029.67799581867,-38529.67799581867,-9.64
415091.02019518707,-95191.02019518707,-29.76
378432.21627932973,-30655.216279329732,-8.81
498330.4863672098,-99330.48636720981,-24.89
207504.30021957215,72395.69978042785,25.86
372253.4567931874,-32253.45679318742,-9.49
321333.921026194,33666.078973806,9.48
218563.4012695169,120436.59873048309,35.53
220204.3761198467,29695.62388015329,11.88
219181.94379473082,200718.05620526918,47.8
127243.4804206402,232756.5195793598,64.65
253360.41851882124,131639.58148117876,34.19
120737.08022420271,159262.9197757973,56.88
488101.0235502741,-148101.02355027408,-43.56
401550.8180929886,-191550.81809298857,-91.21
425470.64772446477,-80470.64772446477,-23.32
425476.45353571745,-107476.45353571745,-33.8
357619.23618252855,-132619.23618252855,-58.94
430653.81793568004,-90753.81793568004,-26.7
179456.09340057918,139543.90659942082,43.74
485254.52474464057,-175254.52474464057,-56.53
277331.69787165034,122568.30212834966,30.65
223416.7917224951,-13516.791722495109,-6.44
863416.6209355186,-598516.6209355186,-225.94
609374.4862519323,-125374.48625193234,-25.9
369932.52523908904,-144932.52523908904,-64.41
480776.7094126749,-170776.70941267489,-55.09
537678.5799154071,-230798.5799154071,-75.21
280153.3421043402,34846.657895659795,11.06
211843.03018522123,157156.96981477877,42.59
344705.18685611617,30294.81314388383,8.08
454708.8304931219,-125708.83049312187,-38.21
442908.70606220514,46091.293937794864,9.43
393835.57439022604,-113835.57439022604,-40.66
374994.1902651391,5005.809734860901,1.32
376283.20498164464,6716.795018355362,1.75
246812.46434319532,93087.53565680468,27.39
471060.5722508258,-151160.57225082582,-47.25
484110.683256601,-54110.68325660098,-12.58
454288.70230141655,-94293.70230141655,-26.19
409912.12944880966,10084.870551190339,2.4
718901.2938935871,-139901.29389358708,-24.16
349966.1174275917,-75066.1174275917,-27.31
357592.6854094113,42307.31459058868,10.58
236116.71135943662,162883.28864056338,40.82
325690.66346581094,4209.33653418906,1.28
499472.4239888319,-114472.42398883193,-29.73
386005.6296951943,-47005.62969519431,-13.87
340508.1132039735,66991.88679602649,16.44
284269.2038951358,105630.79610486422,27.09
408491.2825441919,-68491.28254419193,-20.14
415174.9580410435,104825.04195895651,20.16
336481.0580121591,53518.941987840924,13.72
373893.46957333805,145106.53042666195,27.96
717355.5507575551,7644.449242444942,1.05
422014.35188889224,46985.64811110776,10.02
928986.4578189695,-199086.4578189695,-27.28
203830.15932598943,210669.84067401057,50.83
557805.8323692256,-37815.832369225565,-7.27
958351.2074694107,-163351.20746941073,-20.55
473300.3384488907,-256800.33844889072,-118.61
545057.7722209617,-30157.77222096175,-5.86
552619.6189024299,32380.38109757006,5.54
728850.3233836943,-28950.32338369428,-4.14
413420.36728737527,-64420.367287375266,-18.46
901838.6601614065,-171938.6601614065,-23.56
648368.7250262448,-148368.72502624476,-29.67
374702.89883014583,25297.10116985417,6.32
428488.873125928,6511.126874072012,1.5
399575.57334008534,-119630.57334008534,-42.73
393302.55047760345,-28312.55047760345,-7.76
444504.18475992535,-24604.184759925352,-5.86
390007.6582906842,-140107.65829068422,-56.07
355637.1527470136,-16637.152747013606,-4.91
301769.6732683263,158220.32673167367,34.4
386201.7016503643,20798.298349635676,5.11
459290.674813522,75709.32518647797,14.15
439301.3977338872,-40301.39773388719,-10.1
616607.9338858556,-116607.9338858556,-23.32
400087.1807551442,-90587.18075514422,-29.27
333024.5550828967,15975.444917103276,4.58
599034.0441725873,-124034.04417258734,-26.11
588712.4206467215,110287.5793532785,15.78
321163.88946503587,26336.11053496413,7.58
342777.45008793706,-17777.45008793706,-5.47
503562.34281758056,-74562.34281758056,-17.38
311414.6057958901,-3514.605795890093,-1.14
419093.5319001274,55806.46809987258,11.75
332176.3388464791,-123676.33884647908,-59.32
407305.6787861651,-12305.678786165081,-3.12
404695.48878434347,110304.51121565653,21.42
257700.3578504948,-13700.357850494795,-5.61
394815.1464842572,-44815.14648425719,-12.8
512930.1135860933,-37930.1135860933,-7.99
346249.0913152688,-71249.09131526877,-25.91
498084.30527229747,80915.69472770253,13.98
361102.90444814414,-181152.90444814414,-100.67
212815.08782277047,186184.91217722953,46.66
284909.4897709596,75090.5102290404,20.86
520192.9947394219,-5192.994739421876,-1.01
488465.0666850661,-88465.0666850661,-22.12
479745.4332374197,-29745.433237419697,-6.61
504258.832140279,-154258.832140279,-44.07
551564.5788788442,-291614.57887884416,-112.18
397226.1835858342,-32226.183585834224,-8.83
384798.87844238896,-34898.87844238896,-9.97
253007.06809297064,126992.93190702936,33.42
471609.0664940374,42290.9335059626,8.23
440292.22376298765,-45292.22376298765,-11.47
337992.3252317561,31507.674768243916,8.53
785673.1197656328,-85773.11976563279,-12.26
336758.2144808166,13241.78551918338,3.78
375450.31200087327,-85450.31200087327,-29.47
743539.3698410993,-93539.36984109925,-14.39
476905.8078663801,-126905.80786638008,-36.26
547114.5019373717,-27214.50193737168,-5.23
399035.14822641434,25964.85177358566,6.11
487230.9220634226,52669.07793657738,9.76
311461.1921633114,-41561.19216331141,-15.4
525657.3142359266,-185657.3142359266,-54.61
353580.3488055668,86419.65119443322,19.64
347589.53328848025,-37589.53328848025,-12.13
561752.9367092547,-166752.93670925475,-42.22
397840.5147227007,-2840.5147227006964,-0.72
443682.3959961422,-13782.395996142179,-3.21
522801.08000187157,-67801.08000187157,-14.9
722799.6933040714,12200.306695928564,1.66
500918.2494233786,-1918.2494233786128,-0.38
398329.91885309387,-38429.91885309387,-10.68
404335.9761133236,-204335.9761133236,-102.17
538410.6929370728,-138410.69293707283,-34.6
301115.8062596489,47884.193740351126,13.72
561971.5853753793,-36971.585375379305,-7.04
358588.07629386056,-18688.076293860562,-5.5
321217.473137232,57782.52686276799,15.25
284312.0926886592,40587.907311340794,12.49
506634.2990617696,-77634.29906176962,-18.1
467770.76574073127,-117770.76574073127,-33.65
455146.4995921026,117353.5004078974,20.5
1166832.8215569563,-816832.8215569563,-233.38
339854.70397381485,45.296026185154915,0.01
688873.8339013166,16126.166098683374,2.29
305031.5936962627,144958.4063037373,32.21
409809.9454960525,-10809.945496052504,-2.71
255485.32317411574,-5485.323174115736,-2.19
708710.6152187679,-23710.615218767896,-3.46
413401.81667720526,-54401.816677205265,-15.15
451684.6244815483,23215.375518451678,4.89
267157.0660093166,191842.9339906834,41.8
413516.8614309509,-13516.861430950928,-3.38
389340.17216655985,-44340.172166559845,-12.85
837443.7176077326,212556.28239226737,20.24
498075.98882241873,101424.01117758127,16.92
431746.14447832434,7753.855521675665,1.76
687733.9867116748,-112733.98671167484,-19.61
383625.5290583882,31374.4709416118,7.56
337153.37132723397,7746.628672766034,2.25
436175.8349849852,121424.16501501482,21.78
589855.9129866264,-89955.91298662638,-17.99
318874.6620980608,63125.33790193917,16.52
308540.3721745461,-130040.37217454612,-72.85
307604.29129680106,-62604.291296801064,-25.55
414862.30002960516,125137.69997039484,23.17
267443.5313954756,148556.4686045244,35.71
326041.3446574779,23858.655342522077,6.82
500468.1882760462,-90468.18827604619,-22.07
511263.6450544931,-42393.6450544931,-9.04
262709.97276863037,167278.02723136963,38.9
534062.1171905627,-114062.11719056265,-27.16
458867.7802240816,-83967.7802240816,-22.4
468465.03692458617,-198565.03692458617,-73.57
288839.28503360064,91160.71496639936,23.99
374261.0559618254,-124261.05596182542,-49.7
287078.2200685702,101921.77993142977,26.2
323556.5970546366,-3556.5970546365716,-1.11
492022.3893883501,-2022.3893883500714,-0.41
348926.920694015,16073.079305985011,4.4
345670.4145805072,54328.585419492796,13.58
342788.8951806389,-122788.89518063888,-55.81
241621.20946111297,28377.790538887028,10.51
758011.0860536322,-68011.0860536322,-9.86
404992.63336774777,-75992.63336774777,-23.1
384105.6389321699,-8105.638932169881,-2.16
363049.619293991,-3049.6192939910106,-0.85
530666.3923964784,-40766.39239647845,-8.32
527038.92965865,-92038.92965864995,-21.16
383232.7975634993,-83232.7975634993,-27.74
517546.90351856244,-160646.90351856244,-45.01
422516.20180627005,62483.79819372995,12.88
350830.64134410163,44169.358655898366,11.18
349585.81775625097,49414.182243749034,12.38
408546.31377057126,45907.68622942874,10.1
315573.40509355674,14426.594906443264,4.37
369664.68511826894,30325.314881731058,7.58
671122.101571281,87877.89842871903,11.58
455315.7164072192,-66315.71640721918,-17.05
396061.024507764,3838.9754922359716,0.96
663114.9427577066,-88114.94275770662,-15.32
403743.4083018461,-28843.408301846124,-7.69
499255.5010044258,5744.498995574191,1.14
412372.25119362585,57527.74880637415,12.24
631906.32493924,-92906.32493924,-17.24
377458.10574852745,-138458.10574852745,-57.93
520138.3412153113,-90138.34121531132,-20.96
531995.7791326058,-52095.77913260576,-10.86
327228.6175837219,-27228.617583721876,-9.08
469266.1519428694,-39266.151942869416,-9.13
403593.88374870014,5664.116251299856,1.38
494869.00872984016,-19969.008729840163,-4.2
445354.8199096811,-180454.8199096811,-68.12
377343.84173353296,47656.15826646704,11.21
621989.7475188025,-156989.74751880253,-33.76
367763.2599885464,-7763.2599885463715,-2.16
735074.4905916739,-90074.49059167388,-13.97
345488.848038252,-75588.84803825198,-28.01
376518.36692578066,143481.63307421934,27.59
662379.8653302877,-2479.865330287721,-0.38
292248.2664885889,72751.73351141112,19.93
469645.53560455586,-44645.53560455586,-10.5
347602.6650732639,72297.33492673608,17.22
481196.0088310945,-56196.008831094485,-13.22
326257.66126530105,17742.338734698948,5.16
474691.32883230457,94808.67116769543,16.65
688553.5274377125,-39553.52743771253,-6.09
322621.7444307422,17278.255569257773,5.08
246036.44808247406,228963.55191752594,48.2
595930.7079647514,-146030.7079647514,-32.46
426005.84834791,-118105.84834790998,-38.36
453528.9417022199,-28528.94170221989,-6.71
570794.7166033017,-71794.7166033017,-14.39
314219.4415720124,-54219.44157201238,-20.85
419978.62234918354,18921.37765081646,4.31
373983.0926185767,41016.90738142328,9.88
968332.3557834238,-469332.35578342376,-94.05
148236.39550341526,76763.60449658474,34.12
483635.11530825775,-283735.11530825775,-141.94
409637.7720397478,-114647.7720397478,-38.86
353684.4540916141,56314.54590838589,13.74
589893.5506334449,-91893.55063344492,-18.45
424133.5242791013,-99133.52427910129,-30.5
753778.5370480912,-203778.53704809118,-37.05
420430.3383596239,-71430.33835962391,-20.47
1013314.3745371022,-244314.37453710218,-31.77
897311.5301487526,-367411.5301487526,-69.34
479662.70924224984,49337.29075775016,9.33
343970.2997318641,55029.70026813587,13.79
223643.08553717425,13256.914462825749,5.6
701786.0602728138,-1786.0602728137746,-0.26
382104.5285069365,-97204.5285069365,-34.12
426742.99380837195,-167742.99380837195,-64.77
475540.818688978,99459.18131102202,17.3
335638.3467277386,34261.65327226138,9.26
343684.67183709587,-93784.67183709587,-37.53
395593.8214928177,89406.17850718228,18.43
645392.3031059988,-160392.30310599878,-33.07
422020.13426103024,-62020.13426103024,-17.23
812882.3012412912,-67882.30124129122,-9.11
472286.04262615205,-32386.042626152048,-7.36
387858.08935482055,37141.91064517945,8.74
551787.9228615719,-82787.92286157189,-17.65
371327.88086438924,-116327.88086438924,-45.62
419991.8998016771,-225491.8998016771,-115.93
427980.8585706465,-17980.858570646495,-4.39
386037.9658755427,-36037.96587554272,-10.3
418481.91419201484,-108481.91419201484,-34.99
349955.7905502771,119744.2094497229,25.49
371861.7600714429,-22861.760071442928,-6.55
1199715.3193851719,-304715.31938517187,-34.05
334811.5357874241,-84811.53578742407,-33.92
357221.8916975199,-137271.89169751992,-62.41
420656.6813249276,-95656.6813249276,-29.43
476882.16421203455,-177882.16421203455,-59.49
429717.51639680844,-59817.51639680844,-16.17
162158.98447425524,185341.01552574476,53.34
422167.67590533383,127832.32409466617,23.24
375734.4932150217,-25834.493215021677,-7.38
456881.8612583722,-9981.861258372199,-2.23
441883.9255436105,-192383.92554361047,-77.11
488682.61712971237,-38682.617129712366,-8.6
404671.65876811906,-63671.65876811906,-18.67
297745.1930608605,57254.8069391395,16.13
446600.70318575157,-106650.70318575157,-31.37
525324.0394121176,-145824.03941211756,-38.43
362711.4409422856,22288.559057714418,5.79
493940.2136306199,-198990.21363061992,-67.47
591559.2536038565,-191659.25360385654,-47.93
480253.454199194,-163253.45419919398,-51.5
430585.67482812237,69414.32517187763,13.88
352879.78779756185,67120.21220243815,15.98
454846.8573558866,-139847.8573558866,-44.4
342782.10492069414,-2782.104920694139,-0.82
531883.9828938185,117116.01710618148,18.05
522286.5242350376,-22386.52423503762,-4.48
438116.98750353465,-100116.98750353465,-29.62
411804.10826165415,-91904.10826165415,-28.73
415224.3445670111,-25224.34456701111,-6.47
479273.43807822466,49726.56192177534,9.4
376573.12250343035,-91573.12250343035,-32.13
261743.68304774538,148256.31695225462,36.16
297533.20410055993,-102533.20410055993,-52.58
1762827.0505228066,-737827.0505228066,-71.98
268311.28666762845,141688.71333237155,34.56
394096.5327187448,-29096.532718744827,-7.97
381943.0426783259,-46943.0426783259,-14.01
403003.206460197,-18003.20646019699,-4.68
716594.8279199698,-41594.8279199698,-6.16
567089.0873903888,31910.912609611172,5.33
567633.9848648203,-142733.98486482026,-33.59
562061.9403762957,47938.05962370429,7.86
386525.6894169734,-188125.6894169734,-94.82
656181.7984159854,-97181.79841598542,-17.38
440563.9053386948,-80564.9053386948,-22.38
531710.9351992193,-57710.93519921927,-12.18
532661.036830334,-47661.03683033399,-9.83
335312.5592039651,-65312.559203965124,-24.19
470076.64010881586,79923.35989118414,14.53
1150151.7179376788,-651151.7179376788,-130.49
405182.7162321657,-105282.7162321657,-35.11
284071.23334418004,-65071.233344180044,-29.71
266205.35446816776,-66317.35446816776,-33.18
650495.338720418,-100495.33872041805,-18.27
487756.88933021994,81243.11066978006,14.28
537466.2220370048,-158466.22203700477,-41.81
603559.6884879502,-104559.68848795025,-20.95
881144.0862331709,-251244.08623317094,-39.89
438752.77112999884,-128852.77112999884,-41.58
339061.8676410727,145938.13235892728,30.09
393856.21055686707,211143.78944313293,34.9
452618.83977606846,106381.16022393154,19.03
415246.91593177174,9753.084068228258,2.29
446796.5408685943,83203.45913140569,15.7
427330.33846479864,-167330.33846479864,-64.36
491024.8496196633,-112024.84961966332,-29.56
366791.837459469,-66891.83745946898,-22.3
552211.9341591119,47688.06584088807,7.95
248469.58675577352,11430.413244226482,4.4
508755.2742028488,-108755.27420284878,-27.19
528563.4930010247,66436.5069989753,11.17
360306.6261077374,39693.37389226258,9.92
518551.3512916905,-33551.35129169049,-6.92
512891.4567069225,-122991.4567069225,-31.54
717351.6277159171,-317351.6277159171,-79.34
373168.61487706937,-43268.61487706937,-13.12
521893.29345368454,-196893.29345368454,-60.58
376448.62280948414,-76548.62280948414,-25.52
349221.8670672355,-49321.86706723552,-16.45
386151.84570996044,28848.154290039558,6.95
347723.80041860347,-2723.800418603467,-0.79
510625.713828071,239274.28617192898,31.91
446298.737561458,-66398.73756145802,-17.48
852410.554299709,146589.44570029096,14.67
373848.2742667212,106151.72573327878,22.11
440999.5032717185,34000.49672828149,7.16
365157.2727760435,-190157.2727760435,-108.66
422858.1908939583,23901.809106041677,5.35
308614.5575224743,56285.44247752568,15.42
330297.3896224038,-150397.38962240377,-83.6
435119.42148766085,-66119.42148766085,-17.92
501725.8705040901,133274.1294959099,20.99
383262.0564732796,-18262.056473279605,-5.0
412883.7372810524,-87883.7372810524,-27.04
617112.5590597596,-197212.5590597596,-46.97
401499.3198814662,33500.68011853378,7.7
277157.2083344143,197842.7916655857,41.65
389636.5374276312,-129736.5374276312,-49.92
488577.64642738644,-163577.64642738644,-50.33
469344.2452848009,55555.75471519912,10.58
258905.24084782787,-38905.24084782787,-17.68
392251.4620135613,22748.53798643872,5.48
394758.9268311355,124241.07316886447,23.94
348694.3857733612,-13694.385773361195,-4.09
385045.11777994316,-35045.11777994316,-10.01
540460.9135015046,38539.086498495424,6.66
622727.0586807039,-212827.05868070386,-51.92
439034.94120295066,-59034.941202950664,-15.54
359129.25802835496,37870.74197164504,9.54
481502.8538151956,130997.14618480438,21.39
565874.7726062743,-186874.77260627435,-49.31
384081.9274153523,35818.072584647685,8.53
617350.4877156299,-67450.48771562986,-12.27
372429.6480702765,-52429.64807027648,-16.38
405712.80026748497,19287.19973251503,4.54
455989.7807555194,59010.2192444806,11.46
832220.236598497,-457320.236598497,-121.98
387799.9692186164,62200.030781383626,13.82
465358.48311463976,73641.51688536024,13.66
581981.2837334145,-252981.2837334145,-76.89
420248.3245317256,39651.67546827439,8.62
345896.74309514184,-160896.74309514184,-86.97
412533.2341609886,2966.7658390114084,0.71
471223.2584184273,-16223.258418427315,-3.57
494902.8119876748,-210002.8119876748,-73.71
353097.0788463801,-73197.07884638011,-26.15
328880.83703964297,46019.16296035703,12.28
415882.62690824806,24117.373091751942,5.48
350913.3911484517,-211413.39114845172,-151.55
225864.86918872083,29135.130811279174,11.43
449332.9076360781,-164832.90763607807,-57.94
420828.9255491528,-80928.92554915277,-23.81
453022.35282198107,-114022.35282198107,-33.63
333399.29393281136,-74399.29393281136,-28.73
353739.99811684154,-13839.99811684154,-4.07
414497.2610717523,-114547.26107175229,-38.19
401852.3664000202,-66852.3664000202,-19.96
728757.2607244644,-38857.26072446443,-5.63
295325.7993265949,-35425.79932659492,-13.63
318187.0501000872,151712.9498999128,32.29
351676.5507852826,113323.44921471737,24.37
496854.0435942237,-77854.04359422368,-18.58
415861.63289342076,-145861.63289342076,-54.02
503087.0029550032,-113187.00295500318,-29.03
363041.1620852868,11958.837914713193,3.19
347817.2844451424,-99817.28444514237,-40.25
588361.965351911,-258461.96535191103,-78.35
763535.9284212061,-39035.928421206074,-5.39
520557.41794937174,-14657.417949371738,-2.9
571653.8276396831,-336753.82763968315,-143.36
780569.1369618424,-220569.13696184242,-39.39
583202.2984667905,-88202.29846679047,-17.82
380612.1479771158,-145612.14797711582,-61.96
604252.5419265823,-105752.54192658234,-21.21
327952.7969301115,-28952.79693011148,-9.68
570678.1766962139,-195678.1766962139,-52.18
387397.31488240464,-47397.31488240464,-13.94
614884.7104095567,74905.28959044325,10.86
324765.7780849519,-24865.77808495192,-8.29
392433.1693754103,-236533.1693754103,-151.72
182415.62405894697,17484.375941053033,8.75
469738.33619120717,-64738.33619120717,-15.98
634580.221830586,-84580.22183058597,-15.38
383014.0050452873,41873.99495471269,9.86
186962.6260144799,35037.3739855201,15.78
275179.82613918977,-72179.82613918977,-35.56
414861.6104441546,40138.38955584541,8.82
711421.0158720226,-92421.0158720226,-14.93
648229.1777310488,-199229.17773104878,-44.37
356459.67306139995,-71459.67306139995,-25.07
516345.7291039489,83654.27089605108,13.94
369810.4555869126,40089.544413087424,9.78
365332.3048743862,21667.695125613827,5.6
450743.1311692046,-90843.1311692046,-25.24
467826.72268491704,130173.27731508296,21.77
750601.5990294968,-15601.599029496778,-2.12
434839.1150434145,-59839.115043414524,-15.96
449737.41466351366,-60737.41466351366,-15.61
555772.2682676411,43227.73173235892,7.22
507883.1076339297,-107883.1076339297,-26.97
47861.25577381533,147138.74422618467,75.46
414457.13185332716,5442.868146672845,1.3
390317.11876178207,-15417.118761782069,-4.11
631747.436333488,-21747.436333487974,-3.57
308160.4585922477,-58160.45859224768,-23.26
572552.323938278,-197564.32393827802,-52.69
633036.0845287093,-513036.0845287093,-427.53
460779.65445464244,-55779.65445464244,-13.77
408600.2053130367,-28700.205313036684,-7.55
382133.07070021844,7866.929299781565,2.02
497507.4578486283,-167607.45784862828,-50.81
422708.6942046515,-7708.694204651518,-1.86
677405.9475044087,-77405.94750440866,-12.9
319696.55581980315,20203.44418019685,5.94
303806.3331728929,65193.66682710708,17.67
311991.43008792074,-6991.430087920744,-2.29
413883.702067798,-78883.702067798,-23.55
516148.63151701074,-26148.63151701074,-5.34
393734.60784265306,-128734.60784265306,-48.58
532664.7041366284,-72664.70413662842,-15.8
448596.8431704808,-7096.843170480803,-1.61
412015.66263402766,-226015.66263402766,-121.51
549899.0545550641,-49899.05455506407,-9.98
274433.66217591846,24466.337824081536,8.19
440299.984949633,9700.015050366987,2.16
401142.71272252686,33857.28727747314,7.78
615553.3737184275,-290553.3737184275,-89.4
257260.13299957477,-157310.13299957477,-157.39
229836.08595925616,-4836.085959256161,-2.15
252736.63431187696,-22836.63431187696,-9.93
659728.3650089728,60171.63499102718,8.36
373212.7822109009,-88212.78221090091,-30.95
642495.2940992624,-343495.29409926245,-114.88
805100.5356993396,-155100.53569933958,-23.86
402616.3519348861,-89616.35193488607,-28.63
536958.8101135329,-99958.81011353293,-22.87
443913.22171156155,-65413.22171156155,-17.28
320603.9090081537,-178603.9090081537,-125.78
305683.152163093,119316.84783690702,28.07
521613.811714828,28386.188285171986,5.16
203832.07168977335,41067.92831022665,16.77
336920.3006225275,-110020.30062252749,-48.49
536569.7954312973,-167569.79543129727,-45.41
665382.3872489904,-65432.38724899036,-10.91
506569.8563640516,-11569.856364051579,-2.34
847257.4627939122,-97357.46279391216,-12.98
477355.7975166794,-128355.79751667939,-36.78
554680.234900193,85219.76509980694,13.32
248184.22659776965,21815.77340223035,8.08
477467.4890980474,-122467.48909804737,-34.5
351623.70082699414,67376.29917300586,16.08
415549.2698706868,-85549.26987068681,-25.92
354998.2489785794,-60098.24897857942,-20.38
476431.4584722095,53568.54152779048,10.11
274469.9946026099,-39469.99460260989,-16.8
573878.6924187238,-4878.692418723833,-0.86
416460.51704649837,-66460.51704649837,-18.99
332512.27040949324,-40512.27040949324,-13.87
384819.26675843634,-44919.26675843634,-13.22
445686.27313311026,-25686.273133110255,-6.12
255466.41798200225,69533.58201799775,21.39
403469.02360397205,-88469.02360397205,-28.09
337901.5700675687,-63901.57006756868,-23.32
375560.94754357263,-75560.94754357263,-25.19
462092.43730011676,-253092.43730011676,-121.1
425069.3457985264,-230069.34579852642,-117.98
243445.87522697588,36454.124773024116,13.02
464171.2957323808,-87171.29573238082,-23.12
260732.18367141578,24267.816328584217,8.52
413532.71899340255,-76532.71899340255,-22.71
245762.16866965825,-84762.16866965825,-52.65
584578.2062618441,-264578.20626184414,-82.68
347975.7653979724,-67976.76539797243,-24.28
522438.5672346973,-207438.5672346973,-65.85
274062.50129873445,-146562.50129873445,-114.95
452224.7079905737,-117324.70799057372,-35.03
393398.69918655464,-78398.69918655464,-24.89
444548.23502129666,-104548.23502129666,-30.75
398820.0654043937,-23820.06540439371,-6.35
440803.93402479263,-165903.93402479263,-60.35
252011.75939620938,-52011.75939620938,-26.01
283733.371269946,-8733.371269945987,-3.18
427171.8742810604,-87171.87428106042,-25.64
342219.847406087,-62219.84740608698,-22.22
373682.75700114784,-48782.75700114784,-15.01
284459.0476874253,-39459.04768742528,-16.11
406549.16926442273,-156649.16926442273,-62.68
560013.0241308969,-162013.0241308969,-40.71
418103.06516932324,-128203.06516932324,-44.22
275731.3697021324,20768.63029786758,7.0
499256.113510374,-224256.11351037398,-81.55
335009.00347713195,-185209.00347713195,-123.64
477359.04566145316,-107459.04566145316,-29.05
446191.00359207205,-176191.00359207205,-65.26
451614.56493826164,-76614.56493826164,-20.43
480710.4395344448,-170720.43953444483,-55.07
355342.5128055704,-15342.512805570383,-4.51
351847.5103588593,-26847.51035885932,-8.26
335291.07078649243,-40291.07078649243,-13.66
606681.7342385282,-221681.73423852818,-57.58
423813.4635681629,-123813.46356816287,-41.27
529072.0191070242,-139472.01910702419,-35.8
409113.5849231933,-99113.58492319332,-31.97
403275.5987051034,-93375.59870510339,-30.13
402065.1539462963,-77065.15394629631,-23.71
387388.34389334265,-89388.34389334265,-30.0
591944.9894704267,-222944.9894704267,-60.42
418167.1644172238,-138667.16441722377,-49.61
827015.1615184518,-413015.16151845176,-99.76
421556.01261919434,-131656.01261919434,-45.41
362851.8329726388,-82851.83297263877,-29.59
369740.36740058474,-69740.36740058474,-23.25
602067.7674114644,-132567.76741146436,-28.24
366853.84835354565,-62953.84835354565,-20.72
435519.1409961963,-95619.1409961963,-28.13
401577.15520130936,-71577.15520130936,-21.69
456633.16080206935,-161633.16080206935,-54.79
345657.3117983653,-110657.31179836532,-47.09
405121.4607098582,-115221.46070985822,-39.75
363242.63631048077,-88242.63631048077,-32.09
514416.5878156815,-159416.58781568147,-44.91
463511.838332776,-183611.83833277598,-65.6
528570.3692118162,-188670.36921181623,-55.51
387001.12896827096,-242501.12896827096,-167.82
428518.07206974784,-123518.07206974784,-40.5
