predict_price_nn,difference_nn,percent_change_nn
472574.38,57425.625,10.84
294980.53,-34980.53125,-13.45
404127.0,-25127.0,-6.63
266038.47,33861.53125,11.29
386825.47,213074.53125,35.52
265210.56,-5310.5625,-2.04
555963.2,-155963.1875,-38.99
489224.03,105775.96875,17.78
346106.28,53893.71875,13.47
425463.53,59536.46875,12.28
420403.97,-30503.96875,-7.82
429166.84,-29166.84375,-7.29
331168.25,-1268.25,-0.38
382230.66,-57230.65625,-17.61
287623.72,12276.28125,4.09
350855.53,-50955.53125,-16.99
358588.16,56411.84375,13.59
329201.88,15798.125,4.58
611706.6,138193.375,18.43
317563.78,62336.21875,16.41
805329.4,193670.625,19.39
310768.9,169231.09375,35.26
362743.47,112256.53125,23.63
198337.4,-23337.40625,-13.34
401552.2,45207.8125,10.12
400178.34,-35278.34375,-9.67
314414.28,-134514.28125,-74.77
297039.5,71960.5,19.5
514816.97,120183.03125,18.93
340368.9,24631.09375,6.75
316777.06,8222.9375,2.53
431838.4,-11938.40625,-2.84
424281.53,10718.46875,2.46
349823.78,125176.21875,26.35
260905.8,-1005.796875,-0.39
301679.94,23320.0625,7.18
481823.84,43076.15625,8.21
267461.8,-47461.8125,-21.57
387904.28,27095.71875,6.53
454287.28,64712.71875,12.47
360717.34,-25717.34375,-7.68
321014.22,28985.78125,8.28
538478.7,40521.3125,7.0
409527.78,372.21875,0.09
353077.16,26922.84375,7.08
278147.97,118852.03125,29.94
507772.28,104727.71875,17.1
353894.38,25105.625,6.62
332117.28,87782.71875,20.91
634968.6,-85068.625,-15.47
264784.34,55215.65625,17.25
392928.3,32071.6875,7.55
378740.78,136259.21875,26.46
469545.2,-94645.1875,-25.25
410272.4,39727.59375,8.83
418749.4,120250.59375,22.31
417286.16,-88286.15625,-26.83
361732.6,98167.40625,21.35
205496.52,-20496.515625,-11.08
403446.16,12053.84375,2.9
403386.7,51613.3125,11.34
350110.28,-65210.28125,-22.89
238777.52,41122.484375,14.69
428262.72,-53362.71875,-14.23
444686.66,-4686.65625,-1.07
171908.48,-32408.484375,-23.23
205519.81,49480.1875,19.4
303484.06,-18984.0625,-6.67
288250.97,51649.03125,15.2
316785.03,22214.96875,6.55
214912.2,44087.796875,17.02
334398.16,5501.84375,1.62
337120.0,-37170.0,-12.39
300763.56,34236.4375,10.22
719272.5,-29372.5,-4.26
263242.03,-3342.03125,-1.29
416792.84,53107.15625,11.3
453819.6,11180.40625,2.4
465943.9,-46943.90625,-11.2
229434.45,40565.546875,15.02
473955.1,-84055.09375,-21.56
213080.28,161919.71875,43.18
227642.86,20357.140625,8.21
482337.53,-152437.53125,-46.21
768424.94,-43924.9375,-6.06
492982.03,12917.96875,2.55
379131.75,-144231.75,-61.4
670294.0,-110294.0,-19.7
531728.56,-36728.5625,-7.42
250237.11,-15237.109375,-6.48
532750.7,-34250.6875,-6.87
287186.4,11813.59375,3.95
541108.25,-166108.25,-44.3
270620.75,69379.25,20.41
625042.0,64748.0,9.39
349839.6,-49939.59375,-16.65
262106.02,-106206.015625,-68.12
182931.55,16968.453125,8.49
360319.34,44680.65625,11.03
618429.9,-68429.875,-12.44
372714.75,52173.25,12.28
189775.05,32224.953125,14.52
329773.1,-126773.09375,-62.45
433631.5,21368.5,4.7
643938.5,-24938.5,-4.03
500040.1,-51040.09375,-11.37
225396.42,59603.578125,20.91
565491.06,34508.9375,5.75
272300.47,137599.53125,33.57
355326.3,31673.6875,8.18
356330.03,3569.96875,0.99
465190.53,132809.46875,22.21
725386.56,9613.4375,1.31
380208.7,-5208.6875,-1.39
368765.78,20234.21875,5.2
448812.38,150187.625,25.07
463342.6,-63342.59375,-15.84
202060.98,-7060.984375,-3.62
420557.94,-657.9375,-0.16
310256.9,64643.09375,17.24
555271.06,54728.9375,8.97
247138.3,2861.703125,1.14
500079.97,-125091.96875,-33.36
575281.8,-455281.8125,-379.4
383171.9,21828.09375,5.39
333026.53,46873.46875,12.34
343077.7,46922.3125,12.03
476952.75,-147052.75,-44.57
438656.22,-23656.21875,-5.7
657434.06,-57434.0625,-9.57
431092.7,-91192.6875,-26.83
443503.22,-74503.21875,-20.19
253435.92,51564.078125,16.91
318068.7,16931.3125,5.05
523866.06,-33866.0625,-6.91
391590.34,-126590.34375,-47.77
513888.47,-53888.46875,-11.71
502295.78,-60795.78125,-13.77
329623.66,-143623.65625,-77.22
407525.22,92474.78125,18.49
229742.06,69157.9375,23.14
389977.4,60022.59375,13.34
457850.16,-22850.15625,-5.25
416249.72,-91249.71875,-28.08
195243.92,-95293.921875,-95.34
380702.25,-155702.25,-69.2
269892.22,-39992.21875,-17.4
573077.56,146822.4375,20.39
300127.4,-15127.40625,-5.31
444554.38,-145554.375,-48.68
712230.75,-62230.75,-9.57
264780.6,48219.40625,15.41
405636.6,31363.40625,7.18
455597.9,-77097.90625,-20.37
216194.77,-74194.765625,-52.25
389487.9,35512.09375,8.36
545506.94,4493.0625,0.82
256037.5,-11137.5,-4.55
254816.8,-27916.796875,-12.3
425611.5,-56611.5,-15.34
622214.9,-22264.875,-3.71
350443.66,144556.34375,29.2
743579.7,6320.3125,0.84
365223.0,-16223.0,-4.65
603963.3,35936.6875,5.62
270667.53,-667.53125,-0.25
321018.84,33981.15625,9.57
410110.3,8889.6875,2.12
307301.9,22698.09375,6.88
257977.19,36922.8125,12.52
390176.72,139823.28125,26.38
220052.67,14947.328125,6.36
508541.16,60458.84375,10.63
328240.03,21759.96875,6.22
358559.28,-66559.28125,-22.79
296781.9,43118.09375,12.69
345455.0,74545.0,17.75
333773.72,-8773.71875,-2.7
278544.38,36455.625,11.57
334572.84,-60572.84375,-22.11
377676.6,-77676.59375,-25.89
352909.03,-143909.03125,-68.86
329649.78,-134649.78125,-69.05
257871.56,22028.4375,7.87
373785.38,3214.625,0.85
217382.61,67617.390625,23.73
325726.78,11273.21875,3.35
205045.08,-44045.078125,-27.36
437640.7,-117640.6875,-36.76
238866.53,41132.46875,14.69
334223.6,-19223.59375,-6.1
209453.14,-81953.140625,-64.28
333496.0,1404.0,0.42
272478.6,42521.40625,13.5
400461.6,-60461.59375,-17.78
298130.66,76869.34375,20.5
295709.1,-20809.09375,-7.57
237037.83,-37037.828125,-18.52
239844.17,35155.828125,12.78
295783.84,44216.15625,13.0
251522.75,28477.25,10.17
286289.72,38610.28125,11.88
211698.05,33301.953125,13.59
308065.4,-58165.40625,-23.28
482303.75,-84303.75,-21.18
249417.25,40482.75,13.96
253329.98,43170.015625,14.56
249874.2,21985.796875,8.09
319204.78,-44204.78125,-16.07
170447.9,-20647.90625,-13.78
356508.2,13391.8125,3.62
275663.47,-5663.46875,-2.1
321454.22,53545.78125,14.28
305054.22,4935.78125,1.59
250287.84,89712.15625,26.39
286294.9,38705.09375,11.91
274106.56,20893.4375,7.08
392354.3,-7354.3125,-1.91
285574.34,14425.65625,4.81
365343.16,24256.84375,6.23
298934.88,11065.125,3.57
233954.88,75945.125,24.51
286911.8,38088.1875,11.72
314342.22,-16342.21875,-5.48
381473.88,-12473.875,-3.38
283929.94,-4429.9375,-1.58
540913.94,-126913.9375,-30.66
293689.28,-3789.28125,-1.31
250377.36,29622.640625,10.58
289227.4,10772.59375,3.59
386576.9,82923.09375,17.66
267559.47,36340.53125,11.96
301179.12,38720.875,11.39
272346.5,57653.5,17.47
301134.03,-6134.03125,-2.08
286253.38,-51253.375,-21.81
311461.75,-21561.75,-7.44
292673.47,-17673.46875,-6.43
427548.9,-72548.90625,-20.44
282920.2,-3020.1875,-1.08
269571.94,70328.0625,20.69
262618.88,-118118.875,-81.74
313913.4,-8913.40625,-2.92
288847.28,-123947.28125,-75.17
340246.4,-130346.40625,-62.1
423769.7,-23869.6875,-5.97
296731.4,-111731.40625,-60.4
316370.1,-6470.09375,-2.09
321834.47,-21934.46875,-7.31
378719.22,-28719.21875,-8.21
301586.78,-16586.78125,-5.82
325352.0,49648.0,13.24
392201.75,-13201.75,-3.48
342002.22,33997.78125,9.04
262023.86,2976.140625,1.12
320923.12,-31923.125,-11.05
342015.22,-17015.21875,-5.24
250046.33,44953.671875,15.24
395676.88,-70676.875,-21.75
311930.0,38070.0,10.88
397306.5,-72306.5,-22.25
370388.72,-1388.71875,-0.38
230842.97,69057.03125,23.03
283835.4,11164.59375,3.78
237997.08,40002.921875,14.39
218851.06,-50951.0625,-30.35
288827.22,36172.78125,11.13
223363.66,76136.34375,25.42
241111.9,58788.09375,19.6
286244.84,20755.15625,6.76
315819.28,-30819.28125,-10.81
241973.53,57026.46875,19.07
296619.4,13380.59375,4.32
251715.08,33284.921875,11.68
362385.66,37614.34375,9.4
341430.78,-21430.78125,-6.7
318078.8,6921.1875,2.13
298860.66,51139.34375,14.61
300063.16,29886.84375,9.06
245226.2,39773.796875,13.96
253846.67,-108846.671875,-75.07
229508.81,55491.1875,19.47
319702.7,39297.3125,10.95
584679.56,-65679.5625,-12.66
500623.16,124376.84375,19.9
382369.47,-32369.46875,-9.25
429656.22,-44656.21875,-11.6
821970.75,-46970.75,-6.06
662865.7,-33865.6875,-5.38
414236.8,-14236.8125,-3.56
545145.44,-56145.4375,-11.48
987812.06,61187.9375,5.83
497004.03,-12504.03125,-2.58
544793.44,25205.5625,4.42
528344.7,46655.3125,8.11
801198.7,23801.3125,2.89
535799.25,44100.75,7.6
367329.5,142670.5,27.97
237780.7,12119.296875,4.85
438061.9,-38161.90625,-9.54
371787.84,-16787.84375,-4.73
297803.34,-22803.34375,-8.29
453952.4,-84052.40625,-22.72
313088.22,-123088.21875,-64.78
416084.97,-61084.96875,-17.21
267127.84,37872.15625,12.42
450679.6,-110679.59375,-32.55
573256.7,-138256.6875,-31.78
259726.08,-144826.078125,-126.05
292637.97,-12637.96875,-4.51
255217.2,-217.203125,-0.09
321641.66,-26641.65625,-9.03
292780.28,2219.71875,0.75
440922.75,-31922.75,-7.81
571930.56,7069.4375,1.22
370217.94,4782.0625,1.28
369320.22,-230320.21875,-165.7
288798.7,-146298.6875,-102.67
247217.39,42682.609375,14.72
388449.1,-4549.09375,-1.18
436899.38,-21999.375,-5.3
376418.0,-36418.0,-10.71
368367.9,56632.09375,13.33
454967.22,-35267.21875,-8.4
551639.9,-126739.875,-29.83
316724.97,-61724.96875,-24.21
382046.38,-23046.375,-6.42
385968.7,-75968.6875,-24.51
251986.08,-11996.078125,-5.0
338928.88,-204078.875,-151.34
272741.62,42258.375,13.42
290164.03,20825.96875,6.7
399061.12,-99061.125,-33.02
465769.3,-50769.3125,-12.23
516958.97,-92458.96875,-21.78
305172.78,-25172.78125,-8.99
298917.53,45982.46875,13.33
494598.16,-119598.15625,-31.89
504164.44,-104165.4375,-26.04
311522.28,28377.71875,8.35
339999.6,-190499.59375,-127.42
496826.22,-27826.21875,-5.93
352091.1,16908.90625,4.58
504308.34,145691.65625,22.41
255377.95,4122.046875,1.59
314875.6,-29875.59375,-10.48
304628.8,-5628.8125,-1.88
443981.47,-75981.46875,-20.65
1001284.94,-312284.9375,-45.32
505218.47,-80218.46875,-18.87
253965.33,-101465.328125,-66.53
432549.4,-72549.40625,-20.15
367659.06,47340.9375,11.41
340749.97,-55749.96875,-19.56
392338.2,-142338.1875,-56.94
264965.3,-24965.3125,-10.4
520567.06,-95667.0625,-22.52
529987.9,-94987.875,-21.84
233260.55,-83360.546875,-55.61
388469.72,-45469.71875,-13.26
328883.5,56016.5,14.55
389984.16,19915.84375,4.86
444251.6,-62251.59375,-16.3
479119.78,-50119.78125,-11.68
333080.22,-34080.21875,-11.4
331940.88,73059.125,18.04
302193.94,-17193.9375,-6.03
476606.97,-128606.96875,-36.96
385863.1,-20863.09375,-5.72
365875.4,29124.59375,7.37
304596.34,403.65625,0.13
277597.9,402.09375,0.14
421540.8,-82540.8125,-24.35
337876.34,41123.65625,10.85
537563.9,-87663.875,-19.49
450922.66,-91022.65625,-25.29
279488.47,-4488.46875,-1.63
280246.3,-40346.3125,-16.82
267319.66,-17319.65625,-6.93
286386.97,-36386.96875,-14.55
422794.16,-87794.15625,-26.21
572552.4,67447.625,10.54
339759.16,-71259.15625,-26.54
422724.0,-57724.0,-15.81
267726.97,47273.03125,15.01
364718.16,-95718.15625,-35.58
351575.1,-11675.09375,-3.43
419329.34,10650.65625,2.48
420367.06,-75367.0625,-21.85
269351.28,-14351.28125,-5.63
407218.56,-154718.5625,-61.27
417636.94,11363.0625,2.65
449933.9,-39933.90625,-9.74
409672.0,15328.0,3.61
371674.25,3225.75,0.86
385811.6,-36811.59375,-10.55
432001.22,-77001.21875,-21.69
425748.03,-50748.03125,-13.53
394267.53,-155267.53125,-64.97
344063.6,60936.40625,15.05
416501.5,38498.5,8.46
462852.06,-73852.0625,-18.99
475497.9,-36497.90625,-8.31
507172.97,89959.03125,15.07
282975.1,-13975.09375,-5.2
433526.22,91473.78125,17.42
300428.72,-20528.71875,-7.33
354422.44,-126422.4375,-55.45
322390.66,-14390.65625,-4.67
461743.84,-11743.84375,-2.61
376823.12,-16823.125,-4.67
285460.34,-20460.34375,-7.72
501588.78,-82588.78125,-19.71
347144.97,-77244.96875,-28.62
412314.34,-17314.34375,-4.38
393799.78,-23899.78125,-6.46
487559.06,-112559.0625,-30.02
491619.47,-101619.46875,-26.06
462458.84,-13458.84375,-3.0
283092.0,-33092.0,-13.24
392952.22,-14952.21875,-3.96
304203.4,22786.59375,6.97
378965.97,-140065.96875,-58.63
820071.7,-320071.6875,-64.01
337246.34,-22246.34375,-7.06
590450.0,-90550.0,-18.11
352896.34,-2996.34375,-0.86
307300.84,-12300.84375,-4.17
434427.84,-124927.84375,-40.36
349305.5,25694.5,6.85
277301.28,-24401.28125,-9.65
376775.38,8224.625,2.14
575320.75,64679.25,10.11
375470.16,54429.84375,12.66
421218.34,-46218.34375,-12.32
601990.06,-106990.0625,-21.61
309065.72,-44065.71875,-16.63
402458.78,-37458.78125,-10.26
290304.72,-40304.71875,-16.12
369868.53,45131.46875,10.88
403941.38,-3941.375,-0.99
453207.34,-28207.34375,-6.64
372001.6,52998.40625,12.47
512708.22,-220208.21875,-75.28
805842.5,-310842.5,-62.8
338838.47,-3838.46875,-1.15
301678.12,-11778.125,-4.06
259775.42,-59775.421875,-29.89
378576.53,-163576.53125,-76.08
357486.72,-77586.71875,-27.72
377465.0,19535.0,4.92
343644.25,26255.75,7.1
321208.94,-71208.9375,-28.48
345636.47,-45636.46875,-15.21
237761.56,-32761.5625,-15.98
312872.53,-33872.53125,-12.14
348203.84,-48203.84375,-16.07
928109.25,326890.75,26.05
523922.94,76076.0625,12.68
527575.44,147423.5625,21.84
292263.5,137636.5,32.02
260659.77,-109159.765625,-72.05
245619.92,-20619.921875,-9.16
191928.3,158071.703125,45.16
552748.06,-108748.0625,-24.49
184679.14,230320.859375,55.5
367109.5,67890.5,15.61
228636.4,171263.59375,42.83
941954.9,233045.125,19.83
576747.4,122252.625,17.49
1365285.0,729715.0,34.83
202911.55,46988.453125,18.8
238760.06,-44760.0625,-23.07
783000.1,116899.875,12.99
2665019.2,-465019.25,-21.14
194138.03,55861.96875,22.34
351682.97,-116782.96875,-49.72
688391.9,-38391.875,-5.91
495861.9,553138.09375,52.73
441662.97,164337.03125,27.12
731311.6,143688.375,16.42
350577.16,49422.84375,12.36
620996.5,-70996.5,-12.91
803085.75,181914.25,18.47
467037.3,31962.6875,6.41
253794.47,76205.53125,23.09
867065.75,521934.25,37.58
862812.25,2537187.75,74.62
571187.8,208812.1875,26.77
196733.89,77266.109375,28.2
830052.8,149947.1875,15.3
198026.47,-18126.46875,-10.08
679693.2,170306.8125,20.04
743506.25,501493.75,40.28
373828.9,150171.09375,28.66
920571.94,29378.0625,3.09
1830879.8,1664120.25,47.61
272662.78,-23662.78125,-9.5
883071.2,-334071.1875,-60.85
1025421.3,-140421.3125,-15.87
1111588.0,83412.0,6.98
617207.06,132792.9375,17.71
922769.3,-52869.3125,-6.08
505685.53,29214.46875,5.46
618876.2,-263876.1875,-74.33
371643.66,327356.34375,46.83
593546.44,-16546.4375,-2.87
645261.25,-18261.25,-2.91
513073.03,86826.96875,14.47
371588.34,78411.65625,17.42
524067.3,55932.6875,9.64
1667345.1,327654.875,16.42
429425.1,85574.90625,16.62
1157530.9,-828530.875,-251.83
700072.1,-100072.125,-16.68
2726259.8,-276259.75,-11.28
997129.4,202870.625,16.91
361467.25,183532.75,33.68
740505.5,-230505.5,-45.2
544274.94,-19274.9375,-3.67
1107058.9,342941.125,23.65
574324.3,-164324.3125,-40.08
355550.22,-195650.21875,-122.36
749667.1,-4667.125,-0.63
525339.6,274660.375,34.33
1101188.8,-276188.75,-33.48
636018.94,238981.0625,27.31
1046609.3,153390.6875,12.78
459419.1,325580.90625,41.48
671508.5,3491.5,0.52
630123.94,104876.0625,14.27
400079.03,-40179.03125,-11.16
377185.06,77814.9375,17.1
1374609.2,424890.75,23.61
1070268.1,-371268.125,-53.11
503668.66,-304668.65625,-153.1
514190.47,75309.53125,12.78
510361.66,74638.34375,12.76
737641.2,-87641.1875,-13.48
848069.25,-49069.25,-6.14
377561.38,97438.625,20.51
682489.0,12511.0,1.8
488596.22,116403.78125,19.24
477994.1,947005.90625,66.46
1087540.8,237459.25,17.92
1223472.9,-553472.875,-82.61
657231.9,137768.125,17.33
862447.3,-12447.3125,-1.46
577219.06,-92219.0625,-19.01
2004639.0,-4639.0,-0.23
505770.28,94129.71875,15.69
617580.7,82418.3125,11.77
884680.56,-145680.5625,-19.71
706952.2,-7952.1875,-1.14
880351.1,-155351.125,-21.43
575393.9,224606.125,28.08
1067858.2,-272858.25,-34.32
1072048.6,-397148.625,-58.85
806462.7,-206467.6875,-34.41
1034289.3,40710.6875,3.79
547955.2,152044.8125,21.72
1768501.4,426498.625,19.43
451815.88,-52815.875,-13.24
1932428.5,292571.5,13.15
629920.4,-104920.375,-19.98
1208181.0,281819.0,18.91
560505.2,264494.8125,32.06
543526.44,306473.5625,36.06
654811.44,20188.5625,2.99
708586.6,-33586.625,-4.98
411587.84,3412.15625,0.82
641006.75,-56006.75,-9.57
794979.2,355020.8125,30.87
510732.75,39267.25,7.14
1310511.5,-60511.5,-4.84
1209149.2,285850.75,19.12
1359234.8,90765.25,6.26
360113.28,-85363.28125,-31.07
599102.06,140897.9375,19.04
654398.25,70601.75,9.74
410575.16,-20575.15625,-5.28
1299105.2,-149105.25,-12.97
383737.72,11262.28125,2.85
527925.1,47074.875,8.19
1532469.8,-947469.75,-161.96
558654.4,270345.625,32.61
1445692.4,54207.625,3.61
819310.75,-119410.75,-17.06
475928.84,-196028.84375,-70.04
411819.38,47180.625,10.28
440329.38,159670.625,26.61
1042242.6,-47242.625,-4.75
459115.84,175884.15625,27.7
669134.25,-184134.25,-37.97
659876.9,150023.125,18.52
531712.06,193287.9375,26.66
495689.25,154210.75,23.73
697058.3,-327158.3125,-88.45
358937.03,91062.96875,20.24
1300517.8,149482.25,10.31
1048453.25,-199453.25,-23.49
418893.3,131106.6875,23.84
321067.1,-156067.09375,-94.59
381324.97,68675.03125,15.26
1283203.8,161796.25,11.2
1614302.8,485597.25,23.12
1361694.1,138305.875,9.22
654980.4,24019.625,3.54
447971.44,-17971.4375,-4.18
639773.9,59226.125,8.47
598592.6,-148592.625,-33.02
732749.7,87250.3125,10.64
2107596.2,-309596.25,-17.22
1314655.9,580344.125,30.63
605731.5,54268.5,8.22
501156.6,97843.40625,16.33
678448.4,301551.625,30.77
1543554.8,112445.25,6.79
621687.1,78312.875,11.19
502721.84,-62721.84375,-14.25
762224.25,532775.75,41.14
499741.28,35258.71875,6.59
504057.84,70942.15625,12.34
812590.25,-162590.25,-25.01
1012215.25,-373215.25,-58.41
836372.56,-37372.5625,-4.68
623180.3,65819.6875,9.55
544625.5,-25625.5,-4.94
379869.53,270130.46875,41.56
786971.4,-111971.375,-16.59
426590.28,-137590.28125,-47.61
392858.4,17141.59375,4.18
670468.8,-81468.8125,-13.83
846347.4,603652.625,41.63
518197.53,380802.46875,42.36
740821.3,109178.6875,12.84
379255.22,140244.78125,27.0
1164934.9,87065.125,6.95
475192.84,-85192.84375,-21.84
369217.38,20782.625,5.33
629571.25,170428.75,21.3
849561.5,600338.5,41.41
581035.94,17964.0625,3.0
399099.88,-19199.875,-5.05
675828.1,199171.875,22.76
435415.66,363584.34375,45.5
718945.4,-89945.375,-14.3
447563.0,17437.0,3.75
508681.0,51219.0,9.15
901061.9,548938.125,37.86
483261.22,-33261.21875,-7.39
584968.0,52532.0,8.24
1020566.2,874433.8125,46.14
893511.56,331488.4375,27.06
392555.88,57444.125,12.77
774271.5,274728.5,26.19
959573.9,-260573.875,-37.28
962307.1,162692.875,14.46
1014342.5,-519342.5,-104.92
402911.84,146088.15625,26.61
1380358.5,344641.5,19.98
639383.0,254617.0,28.48
804985.4,-54985.375,-7.33
349443.16,148556.84375,29.83
695503.56,-57003.5625,-8.93
853495.8,31504.1875,3.56
501475.12,-282475.125,-128.98
699352.3,80647.6875,10.34
471040.34,128958.65625,21.49
1099252.1,-388252.125,-54.61
585685.25,83314.75,12.45
817029.6,-117029.625,-16.72
987463.25,-151563.25,-18.13
622425.7,72574.3125,10.44
879828.25,-104838.25,-13.53
462604.84,-62605.84375,-15.65
906078.2,-156178.1875,-20.83
957545.75,-62545.75,-6.99
1107750.5,42249.5,3.67
1705575.8,-1156575.75,-210.67
818076.6,71923.375,8.08
975458.4,269541.625,21.65
994835.6,5164.375,0.52
482334.4,-63334.40625,-15.12
538594.6,-38694.625,-7.74
722801.4,-222901.375,-44.59
707027.75,-78027.75,-12.41
575502.8,99497.1875,14.74
511806.47,88193.53125,14.7
949285.25,-550285.25,-137.92
1054627.9,344372.125,24.62
421529.4,123470.59375,22.66
431731.47,-106731.46875,-32.84
849573.06,-99573.0625,-13.28
1468289.2,1026810.75,41.15
955363.4,273636.625,22.26
953450.25,-308500.25,-47.83
490346.9,28903.09375,5.57
1504689.2,90310.75,5.66
729665.0,-209765.0,-40.35
525291.44,104608.5625,16.61
505938.9,83061.09375,14.1
344876.22,105123.78125,23.36
445771.03,119228.96875,21.1
521805.16,173194.84375,24.92
843469.94,506530.0625,37.52
720977.6,11022.375,1.51
1443402.2,186597.75,11.45
553621.5,-198721.5,-55.99
514324.34,215675.65625,29.54
525385.94,-75385.9375,-16.75
538332.7,81667.3125,13.17
614939.25,64060.75,9.43
701157.5,148842.5,17.51
1759350.0,140650.0,7.4
1573095.2,-48095.25,-3.15
354099.97,145900.03125,29.18
375944.97,88155.03125,18.99
733401.44,-218401.4375,-42.41
770399.6,419600.375,35.26
886826.6,-67826.625,-8.28
1175085.2,199914.75,14.54
395258.0,224742.0,36.25
416924.97,-127924.96875,-44.26
392306.44,-72406.4375,-22.63
839919.9,-40919.875,-5.12
465986.1,158913.90625,25.43
617050.75,207949.25,25.21
602930.3,-62930.3125,-11.65
1346870.2,-781870.25,-138.38
1026504.8,-647056.8125,-170.53
1208811.5,-239811.5,-24.75
680993.94,318906.0625,31.89
530503.4,369486.625,41.05
710337.75,14662.25,2.02
415583.03,-583.03125,-0.14
436433.94,112566.0625,20.5
722462.3,-332472.3125,-85.25
893491.44,381508.5625,29.92
424149.9,140850.09375,24.93
1091012.9,108987.125,9.08
671050.94,17949.0625,2.61
941479.9,58420.125,5.84
676502.6,198497.375,22.69
528193.56,96806.4375,15.49
802869.9,22130.125,2.68
453544.72,71455.28125,13.61
1775057.9,719942.125,28.86
751497.94,33502.0625,4.27
1232785.9,-732885.875,-146.61
740973.44,44026.5625,5.61
596618.75,3281.25,0.55
710645.9,-80745.875,-12.82
540819.9,158180.125,22.63
706858.9,192141.125,21.37
576262.5,121737.5,17.44
477810.16,-9810.15625,-2.1
461865.53,-146865.53125,-46.62
300399.28,258600.71875,46.26
428766.7,-48866.6875,-12.86
491818.44,-111818.4375,-29.43
465993.75,159006.25,25.44
858811.1,-8811.125,-1.04
500826.03,124173.96875,19.87
445095.1,54903.90625,10.98
358177.28,21822.71875,5.74
286495.9,123504.09375,30.12
585813.9,313686.125,34.87
468699.34,-52699.34375,-12.67
555943.3,-196943.3125,-54.86
436444.12,-11444.125,-2.69
636069.56,-51069.5625,-8.73
459836.03,312163.96875,40.44
405895.4,294104.59375,42.01
464316.2,120683.8125,20.63
393383.84,6516.15625,1.63
423453.47,51546.53125,10.85
638465.0,-258465.0,-68.02
618628.7,30371.3125,4.68
406220.72,93279.28125,18.67
432444.38,-134444.375,-45.12
647104.44,37895.5625,5.53
373603.0,-43603.0,-13.21
639603.4,-24603.375,-4.0
376029.16,-46029.15625,-13.95
351016.38,-101016.375,-40.41
524518.7,-39518.6875,-8.15
389040.1,105959.90625,21.41
657331.25,-42431.25,-6.9
262272.44,187727.5625,41.72
660905.6,-160905.625,-32.18
474400.2,27599.8125,5.5
729602.1,-29602.125,-4.23
496915.78,-46915.78125,-10.43
288866.3,225133.6875,43.8
451319.44,123680.5625,21.51
444635.47,25364.53125,5.4
659015.5,-9015.5,-1.39
403548.9,56451.09375,12.27
465618.6,-74618.59375,-19.08
462227.0,-42227.0,-10.05
478428.72,146571.28125,23.45
368528.22,-38528.21875,-11.68
484004.47,15895.53125,3.18
453691.28,-28691.28125,-6.75
759820.06,63079.9375,7.67
397792.06,397207.9375,49.96
551103.8,-26203.8125,-4.99
455478.25,44421.75,8.89
606594.5,138405.5,18.58
507107.5,-108107.5,-27.09
373287.53,211712.46875,36.19
368545.38,-38545.375,-11.68
400323.94,-85323.9375,-27.09
331832.28,183067.71875,35.55
605759.9,-155759.875,-34.61
163656.44,215343.5625,56.82
549239.44,120760.5625,18.02
425044.12,-100044.125,-30.78
374912.34,10087.65625,2.62
593347.4,-23397.375,-4.11
422495.6,326504.40625,43.59
145184.03,204715.96875,58.51
440941.4,154058.59375,25.89
481839.84,-6839.84375,-1.44
460182.53,-135192.53125,-41.6
326930.6,-6930.59375,-2.17
484970.06,-184970.0625,-61.66
747024.2,-92024.1875,-14.05
507134.8,-161144.8125,-46.57
420611.84,-95611.84375,-29.42
450762.22,74237.78125,14.14
652101.75,16898.25,2.53
481953.6,-12953.59375,-2.76
532844.25,-430844.25,-422.4
396381.4,-21381.40625,-5.7
648297.3,46702.6875,6.72
646195.56,152804.4375,19.12
593432.9,116567.125,16.42
329362.53,-134363.53125,-68.9
385545.22,-95545.21875,-32.95
631910.0,83090.0,11.62
560684.75,98315.25,14.92
660592.25,138307.75,17.31
623399.25,16500.75,2.58
481251.22,-199751.21875,-70.96
572345.1,287654.875,33.45
433460.84,55539.15625,11.36
495241.4,-25244.40625,-5.37
441432.38,158567.625,26.43
299877.2,-211877.1875,-240.77
670078.25,129921.75,16.24
641029.75,83870.25,11.57
405654.25,-46654.25,-13.0
607110.06,92789.9375,13.26
436655.9,-17655.90625,-4.21
521071.72,78928.28125,13.15
408903.94,6096.0625,1.47
684562.25,164437.75,19.37
314639.62,225260.375,41.72
524863.7,62136.3125,10.59
236864.48,162135.515625,40.64
420275.78,-35275.78125,-9.16
336364.78,63535.21875,15.89
389630.75,87869.25,18.4
388819.9,-8919.90625,-2.35
650489.3,14510.6875,2.18
582210.9,106789.125,15.5
614289.4,-214289.375,-53.57
659738.9,125261.125,15.96
381264.8,233735.1875,38.01
633647.2,103352.8125,14.02
382403.03,67596.96875,15.02
717639.3,-67639.3125,-10.41
361823.78,-101823.78125,-39.16
449463.03,30536.96875,6.36
411230.22,-136230.21875,-49.54
387257.78,52642.21875,11.97
556552.4,-23652.375,-4.44
519796.66,234703.34375,31.11
387585.16,47314.84375,10.88
576460.7,82539.3125,12.52
536612.6,72387.375,11.89
395800.03,24199.96875,5.76
587404.25,61595.75,9.49
630473.3,109526.6875,14.8
957248.2,317751.8125,24.92
588122.3,-48222.3125,-8.93
416142.84,22857.15625,5.21
678512.2,61487.8125,8.31
