predict_price_nn,difference_nn,percent_change_nn
250184.11,4815.890625,1.89
292915.7,-8415.6875,-2.96
287216.88,52683.125,15.5
305413.16,33586.84375,9.91
244800.0,14200.0,5.48
348290.47,-8390.46875,-2.47
317326.44,-17376.4375,-5.79
301434.3,33565.6875,10.02
714754.0,-24854.0,-3.6
256440.9,3459.09375,1.33
438373.66,31526.34375,6.71
462297.22,2702.78125,0.58
467022.66,-48022.65625,-11.46
251235.95,18764.046875,6.95
526774.75,-136874.75,-35.11
263141.75,111858.25,29.83
250311.92,-2311.921875,-0.93
470558.38,-140658.375,-42.64
762515.8,-38015.8125,-5.25
455449.44,50450.5625,9.97
354262.84,-119362.84375,-50.81
704679.25,-144679.25,-25.84
573195.06,-78195.0625,-15.8
236833.97,-1833.96875,-0.78
590231.8,-91731.8125,-18.4
297320.72,1679.28125,0.56
581236.56,-206236.5625,-55.0
286488.62,53511.375,15.74
596302.94,93487.0625,13.55
348568.97,-48668.96875,-16.23
263918.7,-108018.6875,-69.29
220258.12,-20358.125,-10.18
375995.4,29004.59375,7.16
658340.3,-108340.3125,-19.7
400550.44,24337.5625,5.73
254249.3,-32249.296875,-14.53
358055.5,-155055.5,-76.38
432143.66,22856.34375,5.02
626576.06,-7576.0625,-1.22
450955.75,-1955.75,-0.44
230573.38,54426.625,19.1
562846.56,37153.4375,6.19
295570.1,114329.90625,27.89
349455.12,37544.875,9.7
341864.16,18035.84375,5.01
507302.84,90697.15625,15.17
703064.94,31935.0625,4.34
385155.03,-10155.03125,-2.71
392245.0,-3245.0,-0.83
440451.38,158548.625,26.47
464342.4,-64342.40625,-16.09
207965.19,-12965.1875,-6.65
413423.47,6476.53125,1.54
357772.7,17127.3125,4.57
509906.38,100093.625,16.41
236731.03,13268.96875,5.31
401330.0,-26342.0,-7.02
565396.0,-445396.0,-371.16
382781.78,22218.21875,5.49
380299.75,-399.75,-0.11
358194.34,31805.65625,8.16
488152.97,-158252.96875,-47.97
456683.9,-41683.90625,-10.04
683141.3,-83141.3125,-13.86
437884.88,-97984.875,-28.83
481616.7,-112616.6875,-30.52
268825.44,36174.5625,11.86
340506.84,-5506.84375,-1.64
492764.34,-2764.34375,-0.56
409455.22,-144455.21875,-54.51
538514.7,-78514.6875,-17.07
489210.62,-47710.625,-10.81
337500.4,-151500.40625,-81.45
385952.03,114047.96875,22.81
269731.12,29168.875,9.76
381072.16,68927.84375,15.32
521236.1,-86236.09375,-19.82
409297.6,-84297.59375,-25.94
203446.64,-103496.640625,-103.55
376187.16,-151187.15625,-67.19
293242.38,-63342.375,-27.55
560691.44,159208.5625,22.12
294693.84,-9693.84375,-3.4
429017.7,-130017.6875,-43.48
719824.44,-69824.4375,-10.74
261732.61,51267.390625,16.38
410070.97,26929.03125,6.16
465797.94,-87297.9375,-23.06
235451.4,-93451.40625,-65.81
417773.38,7226.625,1.7
551088.25,-1088.25,-0.2
259521.84,-14621.84375,-5.97
239189.62,-12289.625,-5.42
433925.06,-64925.0625,-17.59
652440.0,-52490.0,-8.75
401787.94,93212.0625,18.83
747577.75,2322.25,0.31
358079.5,-9079.5,-2.6
584410.6,55489.375,8.67
306444.4,-36444.40625,-13.5
305762.56,49237.4375,13.87
414083.12,4916.875,1.17
323410.97,6589.03125,2.0
292023.16,2876.84375,0.98
415529.84,114470.15625,21.6
239398.12,-4398.125,-1.87
559822.4,9177.625,1.61
379858.06,-29858.0625,-8.53
340614.66,-48614.65625,-16.65
366581.22,-26681.21875,-7.85
333290.9,86709.09375,20.65
332393.12,-7393.125,-2.27
299586.34,15413.65625,4.89
325509.3,-51509.3125,-18.8
375713.47,-75713.46875,-25.24
342208.03,-133208.03125,-63.74
325383.28,-130383.28125,-66.86
288661.38,-8761.375,-3.13
403029.16,-26029.15625,-6.9
218826.12,66173.875,23.22
355683.34,-18683.34375,-5.54
266592.6,-105592.59375,-65.59
453532.06,-133532.0625,-41.73
227371.84,52627.15625,18.8
347527.1,-32527.09375,-10.33
208451.69,-80951.6875,-63.49
340581.12,-5681.125,-1.7
271390.0,43610.0,13.84
392307.72,-52307.71875,-15.38
317516.9,57483.09375,15.33
287171.62,-12271.625,-4.46
241117.92,-41117.921875,-20.56
251146.95,23853.046875,8.67
308198.75,31801.25,9.35
274864.44,5135.5625,1.83
265814.56,59085.4375,18.19
246973.03,-1973.03125,-0.81
299864.84,-49964.84375,-19.99
480865.12,-82865.125,-20.82
257561.66,32338.34375,11.15
282273.38,14226.625,4.8
227813.97,44046.03125,16.2
322594.25,-47594.25,-17.31
209653.97,-59853.96875,-39.96
340646.56,29253.4375,7.91
261385.48,8614.515625,3.19
309418.06,65581.9375,17.49
280956.22,29033.78125,9.37
268714.75,71285.25,20.97
278069.47,46930.53125,14.44
271025.1,23974.90625,8.13
351205.28,33794.71875,8.78
296466.25,3533.75,1.18
364315.06,25284.9375,6.49
282661.94,27338.0625,8.82
255484.08,54415.921875,17.56
297846.72,27153.28125,8.35
295276.62,2723.375,0.91
361378.28,7621.71875,2.07
259517.25,19982.75,7.15
540257.1,-126257.125,-30.5
307018.34,-17118.34375,-5.9
279503.94,496.0625,0.18
301343.97,-1343.96875,-0.45
336347.0,133153.0,28.36
268352.78,35547.21875,11.7
294264.38,45635.625,13.43
262129.66,67870.34375,20.57
323931.75,-28931.75,-9.81
268958.8,-33958.8125,-14.45
294781.78,-4881.78125,-1.68
286471.0,-11471.0,-4.17
396690.25,-41690.25,-11.74
288072.22,-8172.21875,-2.92
272603.75,67296.25,19.8
247754.81,-103254.8125,-71.46
299263.9,5736.09375,1.88
278896.97,-113996.96875,-69.13
321971.97,-112071.96875,-53.39
421376.28,-21476.28125,-5.37
295401.7,-110401.6875,-59.68
308790.38,1109.625,0.36
299510.66,389.34375,0.13
362966.06,-12966.0625,-3.7
286250.8,-1250.8125,-0.44
325858.6,49141.40625,13.1
381035.12,-2035.125,-0.54
349558.8,26441.1875,7.03
279366.5,-14366.5,-5.42
327659.9,-38659.90625,-13.38
368580.66,-43580.65625,-13.41
278592.12,16407.875,5.56
371308.16,-46308.15625,-14.25
308707.22,41292.78125,11.8
371305.56,-46305.5625,-14.25
387227.62,-18227.625,-4.94
238322.67,61577.328125,20.53
301635.06,-6635.0625,-2.25
237177.1,40822.90625,14.68
225969.12,-58069.125,-34.59
278841.3,46158.6875,14.2
288805.75,10694.25,3.57
263419.66,36480.34375,12.16
278961.38,28038.625,9.13
283670.47,1329.53125,0.47
269177.78,29822.21875,9.97
302431.53,7568.46875,2.44
272971.56,12028.4375,4.22
363337.94,36662.0625,9.17
330444.1,-10444.09375,-3.26
294835.34,30164.65625,9.28
300654.38,49345.625,14.1
278433.2,51516.8125,15.61
240517.12,44482.875,15.61
277768.3,-132768.3125,-91.56
261925.89,23074.109375,8.1
323962.44,35037.5625,9.76
534887.4,-15887.375,-3.06
555299.25,69700.75,11.15
380265.38,-30265.375,-8.65
494811.44,-109811.4375,-28.52
880976.25,-105976.25,-13.67
683122.3,-54122.3125,-8.6
437519.16,-37519.15625,-9.38
581370.25,-92370.25,-18.89
1006930.06,42069.9375,4.01
518055.97,-33555.96875,-6.93
556381.4,13617.625,2.39
505814.2,69185.8125,12.03
840493.25,-15493.25,-1.88
564211.56,15688.4375,2.71
403669.03,106330.96875,20.85
323864.4,-73964.40625,-29.6
374444.2,25455.8125,6.37
364952.47,-9952.46875,-2.8
309063.56,-34063.5625,-12.39
399094.03,-29194.03125,-7.89
296845.88,-106845.875,-56.23
401459.47,-46459.46875,-13.09
289934.44,15065.5625,4.94
393832.8,-53832.8125,-15.83
518356.8,-83356.8125,-19.16
270912.34,-156012.34375,-135.78
308962.78,-28962.78125,-10.34
289715.97,-34715.96875,-13.61
291367.9,3632.09375,1.23
307599.16,-12599.15625,-4.27
384600.66,24399.34375,5.97
625517.5,-46517.5,-8.03
369446.16,5553.84375,1.48
389171.4,-250171.40625,-179.98
259227.72,-116727.71875,-81.91
279282.3,10617.6875,3.66
338842.53,45057.46875,11.74
404228.1,10671.90625,2.57
353447.88,-13447.875,-3.96
357411.28,67588.71875,15.9
487991.75,-68291.75,-16.27
503516.8,-78616.8125,-18.5
274180.34,-19180.34375,-7.52
386525.3,-27525.3125,-7.67
327324.94,-17324.9375,-5.59
266701.9,-26711.90625,-11.13
256669.31,-121819.3125,-90.34
290637.16,24362.84375,7.73
282358.53,28631.46875,9.21
367247.72,-67247.71875,-22.42
345364.1,69635.90625,16.78
470425.12,-45925.125,-10.82
333060.9,-53060.90625,-18.95
304155.12,40744.875,11.81
457119.0,-82119.0,-21.9
458924.44,-58925.4375,-14.73
303215.12,36684.875,10.79
279836.5,-130336.5,-87.18
467079.84,1920.15625,0.41
363779.03,5220.96875,1.41
570342.8,79657.1875,12.25
209574.42,49925.578125,19.24
304980.16,-19980.15625,-7.01
322773.8,-23773.8125,-7.95
395220.8,-27220.8125,-7.4
962824.7,-273824.6875,-39.74
396381.0,28619.0,6.73
266737.0,-114237.0,-74.91
425908.38,-65908.375,-18.31
342324.8,72675.1875,17.51
304242.28,-19242.28125,-6.75
364206.4,-114206.40625,-45.68
295317.66,-55317.65625,-23.05
494312.2,-69412.1875,-16.34
461979.16,-26979.15625,-6.2
230093.9,-80193.90625,-53.5
361042.22,-18042.21875,-5.26
321963.38,62936.625,16.35
345212.78,64687.21875,15.78
365959.88,16040.125,4.2
485726.75,-56726.75,-13.22
334142.12,-35142.125,-11.75
273627.5,131372.5,32.44
323422.44,-38422.4375,-13.48
394200.88,-46200.875,-13.28
393604.78,-28604.78125,-7.84
360966.66,34033.34375,8.62
315266.22,-10266.21875,-3.37
301075.7,-23075.6875,-8.3
382162.94,-43162.9375,-12.73
347498.47,31501.53125,8.31
527697.0,-77797.0,-17.29
460971.56,-101071.5625,-28.08
270777.7,4222.3125,1.54
304028.5,-64128.5,-26.73
303721.1,-53721.09375,-21.49
298408.03,-48408.03125,-19.36
359962.78,-24962.78125,-7.45
638581.94,1418.0625,0.22
319561.4,-51061.40625,-19.02
376746.06,-11746.0625,-3.22
295423.34,19576.65625,6.21
332839.25,-63839.25,-23.73
347615.28,-7715.28125,-2.27
414641.2,15338.8125,3.57
378405.7,-33405.6875,-9.68
302128.0,-47128.0,-18.48
365613.16,-113113.15625,-44.8
395051.34,33948.65625,7.91
428946.12,-18946.125,-4.62
381487.88,43512.125,10.24
365310.84,9589.15625,2.56
349405.8,-405.8125,-0.12
430365.62,-75365.625,-21.23
361478.22,13521.78125,3.61
321113.22,-82113.21875,-34.36
327586.12,77413.875,19.11
385499.62,69500.375,15.27
390415.1,-1415.09375,-0.36
440563.62,-1563.625,-0.36
568987.8,28144.1875,4.71
275321.6,-6321.59375,-2.35
456683.84,68316.15625,13.01
296480.16,-16580.15625,-5.92
311826.12,-83826.125,-36.77
328634.9,-20634.90625,-6.7
391761.8,58238.1875,12.94
375957.97,-15957.96875,-4.43
303154.47,-38154.46875,-14.4
452360.7,-33360.6875,-7.96
318870.16,-48970.15625,-18.14
382420.97,12579.03125,3.18
380548.16,-10648.15625,-2.88
443132.1,-68132.09375,-18.17
435839.34,-45839.34375,-11.75
407630.88,41369.125,9.21
300881.0,-50881.0,-20.35
418383.28,-40383.28125,-10.68
299107.75,27882.25,8.53
388269.44,-149369.4375,-62.52
719092.6,-219092.625,-43.82
318693.84,-3693.84375,-1.17
529099.0,-29199.0,-5.84
356473.56,-6573.5625,-1.88
319167.2,-24167.1875,-8.19
389096.03,-79596.03125,-25.72
362105.03,12894.96875,3.44
311383.7,-58483.6875,-23.13
378317.34,6682.65625,1.74
625700.5,14299.5,2.23
390526.72,39373.28125,9.16
397791.7,-22791.6875,-6.08
555061.25,-60061.25,-12.13
307371.78,-42371.78125,-15.99
392965.1,-27965.09375,-7.66
292127.88,-42127.875,-16.85
353170.3,61829.6875,14.9
407687.5,-7687.5,-1.92
465786.22,-40786.21875,-9.6
359378.7,65621.3125,15.44
520793.56,-228293.5625,-78.05
784755.4,-289755.375,-58.54
306232.28,28767.71875,8.59
279974.1,9925.90625,3.42
287428.7,-87428.6875,-43.71
334351.78,-119351.78125,-55.51
350510.3,-70610.3125,-25.23
371525.25,25474.75,6.42
340866.5,29033.5,7.85
312495.62,-62495.625,-25.0
325164.25,-25164.25,-8.39
241556.23,-36556.234375,-17.83
291651.03,-12651.03125,-4.53
323131.6,-23131.59375,-7.71
880765.7,374234.3125,29.82
527946.94,72052.0625,12.01
540219.44,134779.5625,19.97
375153.88,54746.125,12.73
240784.89,-89284.890625,-58.93
255957.14,-30957.140625,-13.76
216784.08,133215.921875,38.06
576295.3,-132295.3125,-29.8
249300.9,165699.09375,39.93
364579.28,70420.71875,16.19
364922.34,34977.65625,8.75
967778.6,207221.375,17.64
659675.3,39324.6875,5.63
1402354.8,692645.25,33.06
215453.31,34446.6875,13.78
240646.92,-46646.921875,-24.04
792934.2,106965.8125,11.89
2769036.2,-569036.25,-25.87
326898.66,-76898.65625,-30.76
369079.47,-134179.46875,-57.12
701722.25,-51722.25,-7.96
618426.75,430573.25,41.05
413354.28,192645.71875,31.79
857484.9,17515.125,2.0
352852.47,47147.53125,11.79
618471.3,-68471.3125,-12.45
860178.44,124821.5625,12.67
479301.28,19698.71875,3.95
257750.17,72249.828125,21.89
845195.75,543804.25,39.15
972981.7,2427018.3125,71.38
593694.44,186305.5625,23.89
197956.98,76043.015625,27.75
827950.1,152049.875,15.52
210279.08,-30379.078125,-16.89
664410.7,185589.3125,21.83
715503.4,529496.625,42.53
401433.94,122566.0625,23.39
952870.25,-2920.25,-0.31
1746580.2,1748419.75,50.03
318996.78,-69996.78125,-28.11
856665.94,-307665.9375,-56.04
996550.9,-111550.875,-12.6
1206166.6,-11166.625,-0.93
654503.75,95496.25,12.73
924708.2,-54808.1875,-6.3
480010.72,54889.28125,10.26
576276.6,-221276.625,-62.33
356987.28,342012.71875,48.93
563036.1,13963.875,2.42
624297.7,2702.3125,0.43
552956.56,46943.4375,7.83
409596.25,40403.75,8.98
544112.7,35887.3125,6.19
1542828.0,452172.0,22.67
413354.7,101645.3125,19.74
1188537.6,-859537.625,-261.26
720362.0,-120362.0,-20.06
1978638.4,471361.625,19.24
1011901.94,188098.0625,15.67
433220.22,111779.78125,20.51
811208.3,-301208.3125,-59.06
529088.06,-4088.0625,-0.78
1130003.1,319996.875,22.07
526734.25,-116734.25,-28.47
332154.47,-172254.46875,-107.73
731382.44,13617.5625,1.83
503282.12,296717.875,37.09
1086104.0,-261104.0,-31.65
600065.3,274934.6875,31.42
1060172.4,139827.625,11.65
462195.34,322804.65625,41.12
686007.4,-11007.375,-1.63
648074.75,86925.25,11.83
368354.28,-8454.28125,-2.35
341753.75,113246.25,24.89
1369824.2,429675.75,23.88
1025008.3,-326008.3125,-46.64
488662.28,-289662.28125,-145.56
506658.4,82841.59375,14.05
488044.72,96955.28125,16.57
731483.1,-81483.125,-12.54
828955.1,-29955.125,-3.75
366448.8,108551.1875,22.85
663630.06,31369.9375,4.51
431435.3,173564.6875,28.69
446615.3,978384.6875,68.66
972805.44,352194.5625,26.58
1355559.0,-685559.0,-102.32
666990.06,128009.9375,16.1
792430.8,57569.1875,6.77
556943.94,-71943.9375,-14.83
2077700.8,-77700.75,-3.89
483232.22,116667.78125,19.45
560564.6,139434.375,19.92
851378.75,-112378.75,-15.21
694517.56,4482.4375,0.64
851471.3,-126471.3125,-17.44
549247.56,250752.4375,31.34
1013592.44,-218592.4375,-27.5
1061582.1,-386682.125,-57.29
754201.9,-154206.875,-25.7
1040203.25,34796.75,3.24
539532.9,160467.125,22.92
1802634.2,392365.75,17.88
433679.34,-34679.34375,-8.69
1987042.5,237957.5,10.69
600704.9,-75704.875,-14.42
1193537.9,296462.125,19.9
534263.7,290736.3125,35.24
519800.7,330199.3125,38.85
672789.9,2210.125,0.33
727930.25,-52930.25,-7.84
432048.22,-17048.21875,-4.11
629033.75,-44033.75,-7.53
801593.5,348406.5,30.3
463899.1,86100.90625,15.65
1374649.2,-124649.25,-9.97
1186909.9,308090.125,20.61
1360733.2,89266.75,6.16
308267.84,-33517.84375,-12.2
528392.6,211607.375,28.6
675041.06,49958.9375,6.89
434080.6,-44080.59375,-11.3
1269281.1,-119281.125,-10.37
408412.78,-13412.78125,-3.4
533444.0,41556.0,7.23
1589982.1,-1004982.125,-171.79
649990.9,179009.125,21.59
1488653.5,11246.5,0.75
723862.8,-23962.8125,-3.42
397175.0,-117275.0,-41.9
425656.3,33343.6875,7.26
435014.1,164985.90625,27.5
1100555.1,-105555.125,-10.61
474926.03,160073.96875,25.21
582020.3,-97020.3125,-20.0
729120.2,80779.8125,9.97
501003.2,223996.8125,30.9
468813.47,181086.53125,27.86
663692.9,-293792.875,-79.42
389554.3,60445.6875,13.43
1278044.0,171956.0,11.86
1038643.56,-189643.5625,-22.34
413729.28,136270.71875,24.78
286419.03,-121419.03125,-73.59
366304.1,83695.90625,18.6
1287583.9,157416.125,10.89
1591365.5,508534.5,24.22
1327855.6,172144.375,11.48
663676.2,15323.8125,2.26
482836.03,-52836.03125,-12.29
585811.7,113188.3125,16.19
601013.2,-151013.1875,-33.56
722481.4,97518.625,11.89
2137421.8,-339421.75,-18.88
1296439.6,598560.375,31.59
597718.44,62281.5625,9.44
479136.84,119863.15625,20.01
652135.44,327864.5625,33.46
1485155.5,170844.5,10.32
561281.6,138718.375,19.82
454164.97,-14164.96875,-3.22
830419.25,464580.75,35.87
512207.8,22792.1875,4.26
520150.88,54849.125,9.54
813571.5,-163571.5,-25.16
966277.25,-327277.25,-51.22
814421.5,-15421.5,-1.93
637404.0,51596.0,7.49
508786.0,10214.0,1.97
352072.84,297927.15625,45.83
686762.7,-11762.6875,-1.74
439196.47,-150196.46875,-51.97
383949.6,26050.40625,6.35
645243.25,-56243.25,-9.55
792483.2,657516.8125,45.35
456230.75,442769.25,49.25
825267.56,24732.4375,2.91
374593.47,144906.53125,27.89
1182101.6,69898.375,5.58
486970.62,-96970.625,-24.86
294976.34,95023.65625,24.37
594422.2,205577.8125,25.7
797314.9,652585.125,45.01
558404.3,40595.6875,6.78
368640.3,11259.6875,2.96
609240.75,265759.25,30.37
448375.94,350624.0625,43.88
699904.06,-70904.0625,-11.27
441123.56,23876.4375,5.13
461718.2,98181.8125,17.54
968392.8,481607.1875,33.21
479837.75,-29837.75,-6.63
550168.7,87331.3125,13.7
1045934.94,849065.0625,44.81
894997.1,330002.875,26.94
398572.28,51427.71875,11.43
745096.0,303904.0,28.97
915788.8,-216788.8125,-31.01
940885.0,184115.0,16.37
961514.0,-466514.0,-94.25
393814.4,155185.59375,28.27
1366499.5,358500.5,20.78
631605.7,262394.3125,29.35
824892.8,-74892.8125,-9.99
367167.94,130832.0625,26.27
649820.4,-11320.375,-1.77
886997.3,-1997.3125,-0.23
572743.8,-353743.8125,-161.53
678372.2,101627.8125,13.03
441126.38,158872.625,26.48
869922.2,-158922.1875,-22.35
614275.0,54725.0,8.18
795049.25,-95049.25,-13.58
987758.06,-151858.0625,-18.17
577063.6,117936.375,16.97
840575.0,-65585.0,-8.46
591901.9,-191902.875,-47.98
909488.9,-159588.875,-21.28
912449.44,-17449.4375,-1.95
1074519.8,75480.25,6.56
1748499.8,-1199499.75,-218.49
815955.94,74044.0625,8.32
1043357.75,201642.25,16.2
1004971.25,-4971.25,-0.5
472525.03,-53525.03125,-12.77
506749.78,-6849.78125,-1.37
741440.8,-241540.8125,-48.32
641667.94,-12667.9375,-2.01
591813.9,83186.125,12.32
534051.7,65948.3125,10.99
1006847.06,-607847.0625,-152.34
1030005.3,368994.6875,26.38
371198.94,173801.0625,31.89
464606.06,-139606.0625,-42.96
863405.94,-113405.9375,-15.12
1510358.5,984741.5,39.47
991657.44,237342.5625,19.31
908013.0,-263063.0,-40.79
494008.25,25241.75,4.86
1524863.4,70136.625,4.4
771272.3,-251372.3125,-48.35
538030.0,91870.0,14.58
512330.25,76669.75,13.02
327422.38,122577.625,27.24
433866.25,131133.75,23.21
502348.2,192651.8125,27.72
818337.6,531662.375,39.38
692244.8,39755.1875,5.43
1568509.8,61490.25,3.77
589886.56,-234986.5625,-66.21
548335.56,181664.4375,24.89
511760.47,-61760.46875,-13.72
518671.4,101328.59375,16.34
663799.5,15200.5,2.24
691199.0,158801.0,18.68
1794788.9,105211.125,5.54
1595323.5,-70323.5,-4.61
396299.47,103700.53125,20.74
336096.2,128003.8125,27.58
654529.7,-139529.6875,-27.09
814562.75,375437.25,31.55
856189.8,-37189.8125,-4.54
1188845.2,186154.75,13.54
331793.56,288206.4375,46.48
441904.8,-152904.8125,-52.91
417260.78,-97360.78125,-30.43
833397.25,-34397.25,-4.31
434893.88,190006.125,30.41
559243.1,265756.875,32.21
579061.8,-39061.8125,-7.23
1433389.6,-868389.625,-153.7
1005764.5,-626316.5,-165.06
1190508.6,-221508.625,-22.86
695527.6,304372.375,30.44
493238.88,406751.125,45.2
734659.56,-9659.5625,-1.33
419004.28,-4004.28125,-0.96
469800.78,79199.21875,14.43
674377.6,-284387.625,-72.92
912684.0,362316.0,28.42
430361.1,134638.90625,23.83
1111118.4,88881.625,7.41
628413.44,60586.5625,8.79
930352.3,69547.6875,6.96
593587.75,281412.25,32.16
561357.7,63642.3125,10.18
752925.7,72074.3125,8.74
465862.84,59137.15625,11.26
1849527.9,645472.125,25.87
715197.3,69802.6875,8.89
1267955.8,-768055.75,-153.64
730674.6,54325.375,6.92
587059.1,12840.875,2.14
671407.25,-41507.25,-6.59
532948.44,166051.5625,23.76
689236.6,209763.375,23.33
641543.2,56456.8125,8.09
504341.66,-36341.65625,-7.77
483922.12,-168922.125,-53.63
390217.47,168782.53125,30.19
453997.5,-74097.5,-19.5
510479.88,-130479.875,-34.34
501618.6,123381.40625,19.74
876641.75,-26641.75,-3.13
524086.8,100913.1875,16.15
452336.66,47662.34375,9.53
396700.62,-16700.625,-4.39
313679.9,96320.09375,23.49
632023.56,267476.4375,29.74
500394.78,-84394.78125,-20.29
574008.5,-215008.5,-59.89
469612.97,-44612.96875,-10.5
672094.06,-87094.0625,-14.89
541259.1,230740.875,29.89
420562.56,279437.4375,39.92
517819.03,67180.96875,11.48
420259.25,-20359.25,-5.09
460338.34,14661.65625,3.09
633333.8,-253333.8125,-66.67
648251.1,748.875,0.12
440974.12,58525.875,11.72
392099.34,-94099.34375,-31.58
652163.94,32836.0625,4.79
360921.44,-30921.4375,-9.37
674826.3,-59826.3125,-9.73
382625.56,-52625.5625,-15.95
376446.75,-126446.75,-50.58
535150.7,-50150.6875,-10.34
401723.06,93276.9375,18.84
692611.94,-77711.9375,-12.64
380098.06,69901.9375,15.53
645407.3,-145407.3125,-29.08
473822.9,28177.09375,5.61
781757.44,-81757.4375,-11.68
517380.97,-67380.96875,-14.97
408223.88,105776.125,20.58
457274.3,117725.6875,20.47
489263.4,-19263.40625,-4.1
708676.06,-58676.0625,-9.03
426733.53,33266.46875,7.23
515739.22,-124739.21875,-31.9
466354.75,-46354.75,-11.04
469283.6,155716.40625,24.91
372107.53,-42107.53125,-12.76
501034.16,-1134.15625,-0.23
469955.6,-44955.59375,-10.58
763629.44,59270.5625,7.2
437258.3,357741.6875,45.0
595339.25,-70439.25,-13.42
492132.56,7767.4375,1.55
631139.0,113861.0,15.28
545366.8,-146366.8125,-36.68
439429.1,145570.90625,24.88
389318.03,-59318.03125,-17.98
438319.62,-123319.625,-39.15
425480.9,89419.09375,17.37
822680.5,-372680.5,-82.82
215112.08,163887.921875,43.24
600014.4,69985.625,10.45
470137.53,-145137.53125,-44.66
390175.9,-5175.90625,-1.34
615902.94,-45952.9375,-8.06
488350.03,260649.96875,34.8
264763.5,85136.5,24.33
454414.0,140586.0,23.63
518511.38,-43511.375,-9.16
484324.6,-159334.59375,-49.03
370733.34,-50733.34375,-15.85
565665.44,-265665.4375,-88.56
791189.56,-136189.5625,-20.79
560969.44,-214979.4375,-62.13
426443.44,-101443.4375,-31.21
473676.03,51323.96875,9.78
732568.44,-63568.4375,-9.5
507002.06,-38002.0625,-8.1
578935.2,-476935.1875,-467.58
402902.9,-27902.90625,-7.44
658919.3,36080.6875,5.19
724244.8,74755.1875,9.36
635904.25,74095.75,10.44
395054.75,-200055.75,-102.59
462634.16,-172634.15625,-59.53
717915.56,-2915.5625,-0.41
654110.7,4889.3125,0.74
735516.06,63383.9375,7.93
636647.8,3252.1875,0.51
463057.66,-181557.65625,-64.5
618352.4,241647.625,28.1
429161.8,59838.1875,12.24
434306.9,35690.09375,7.59
504435.88,95564.125,15.93
318282.78,-230282.78125,-261.68
726611.2,73388.8125,9.17
667153.56,57746.4375,7.97
440254.6,-81254.59375,-22.63
644630.56,55269.4375,7.9
460054.7,-41054.6875,-9.8
624268.56,-24268.5625,-4.04
453732.1,-38732.09375,-9.33
764292.2,84707.8125,9.98
414155.53,125744.46875,23.29
588586.25,-1586.25,-0.27
396704.78,2295.21875,0.58
477670.66,-92670.65625,-24.07
349330.34,50569.65625,12.65
361843.47,115656.53125,24.22
413617.9,-33717.90625,-8.88
628702.3,36297.6875,5.46
635369.4,53630.625,7.78
624457.5,-224457.5,-56.11
699012.2,85987.8125,10.95
427122.78,187877.21875,30.55
628739.6,108260.375,14.69
433163.72,16836.28125,3.74
735306.7,-85306.6875,-13.12
370237.03,-110237.03125,-42.4
481486.5,-1486.5,-0.31
416645.66,-141645.65625,-51.51
444840.03,-4940.03125,-1.12
541999.4,-9099.375,-1.71
501620.16,252879.84375,33.52
449037.8,-14137.8125,-3.25
616430.75,42569.25,6.46
553472.4,55527.625,9.12
438341.56,-18341.5625,-4.37
614041.5,34958.5,5.39
626833.56,113166.4375,15.29
1051867.6,223132.375,17.5
542528.3,-2628.3125,-0.49
496548.12,-57548.125,-13.11
686012.6,53987.375,7.3
645653.1,-246153.125,-61.62
694551.7,35348.3125,4.84
360345.44,44654.5625,11.03
497051.7,87948.3125,15.03
482714.34,-32764.34375,-7.28
491559.12,183440.875,27.18
781034.7,7965.3125,1.01
523534.72,76465.28125,12.74
534683.8,-34783.8125,-6.96
396208.44,8791.5625,2.17
331825.1,-61825.09375,-22.9
882428.0,-107428.0,-13.86
579821.8,-79821.8125,-15.96
323603.72,-38603.71875,-13.55
728951.0,120049.0,14.14
1151941.2,-222941.25,-24.0
546299.44,-376399.4375,-221.54
492002.28,-7002.28125,-1.44
464542.78,95457.21875,17.05
454220.4,-154220.40625,-51.41
804114.1,-109114.125,-15.7
589195.5,-54195.5,-10.13
431686.25,28213.75,6.13
566252.44,8747.5625,1.52
609957.8,-60957.8125,-11.1
403740.84,21259.15625,5.0
497870.0,97630.0,16.39
339323.3,730676.6875,68.29
454836.16,-65836.15625,-16.92
448742.75,201257.25,30.96
398786.4,71213.59375,15.15
575444.3,-70444.3125,-13.95
375548.84,-548.84375,-0.15
351738.25,73149.75,17.22
645530.75,14469.25,2.19
585555.3,-69655.3125,-13.5
789753.56,-619753.5625,-364.56
998411.0,-248511.0,-33.14
347362.34,22537.65625,6.09
543437.06,-3437.0625,-0.64
417160.38,-27260.375,-6.99
513793.2,-183794.1875,-55.7
429165.56,-79165.5625,-22.62
559128.56,89871.4375,13.85
888380.5,46619.5,4.99
407254.3,-107254.3125,-35.75
343622.38,-13622.375,-4.13
481723.78,-282723.78125,-142.07
534371.1,-189371.125,-54.89
465707.1,-15707.09375,-3.49
507761.9,-67861.90625,-15.43
540914.9,38985.125,6.72
458035.44,141964.5625,23.66
419889.75,-134889.75,-47.33
434598.72,40401.28125,8.51
684376.7,-9376.6875,-1.39
459883.38,169616.625,26.94
352916.53,42083.46875,10.65
402419.44,62580.5625,13.46
360719.38,38280.625,9.59
441128.6,-91128.59375,-26.04
647229.56,171770.4375,20.97
638098.56,-328098.5625,-105.84
605438.56,-6438.5625,-1.07
347216.4,-7316.40625,-2.15
